County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Oconee,Georgia,55,1,0,0,0%,0,0,33.83486019,-83.43704215,2020-04-25 22:55 EDT,13,219,37.017,1.485803819866548
Appling,Georgia,54,1,4,0,7.4%,0,0,31.74929965600009,-82.28891939,2020-04-25 22:55 EDT,13,001,18.454,2.9261948629023515
Greene,Georgia,53,2,1,0,1.9%,0,0,33.57875281,-83.16670569,2020-04-25 22:55 EDT,13,133,16.976,3.1220546654099905
Laurens,Georgia,52,2,1,0,1.9%,0,0,32.46368817,-82.92216465,2020-04-25 22:55 EDT,13,175,47.418,1.096629971740689
Pierce,Georgia,52,0,2,0,3.8%,0,0,31.35881925,-82.21274608,2020-04-25 22:55 EDT,13,229,19.164,2.713420997704028
Dawson,Georgia,51,0,1,0,2%,0,0,34.44531828,-84.17291329,2020-04-25 22:55 EDT,13,085,23.861,2.137378986630904
Glynn,Georgia,51,0,1,0,2%,0,0,31.23258257,-81.54266737,2020-04-25 22:55 EDT,13,127,83.974,0.6073308404982495
Meriwether,Georgia,49,0,0,0,0%,0,0,33.04078733,-84.68840726,2020-04-25 22:55 EDT,13,199,21.113,2.320844977028371
Grady,Georgia,48,0,3,0,6.3%,0,0,30.874700844000106,-84.2343546829999,2020-04-25 22:55 EDT,13,131,24.926,1.9257000722137527
Oglethorpe,Georgia,48,0,3,0,6.3%,0,0,33.880647271,-83.080567696,2020-04-25 22:55 EDT,13,221,14.784,3.2467532467532467
Bryan,Georgia,47,0,2,0,4.3%,0,0,32.01425892,-81.44337836,2020-04-25 22:55 EDT,13,029,35.885,1.3097394454507456
Catoosa,Georgia,46,0,0,0,0%,0,0,34.90368893,-85.1382067,2020-04-25 22:55 EDT,13,047,66.299,0.6938264528876756
Polk,Georgia,45,3,0,0,0%,0,0,34.00168812,-85.18810974,2020-04-25 22:55 EDT,13,233,41.621,1.0811849787366954
Mcduffie,Georgia,43,4,4,0,9.3%,0,0,33.4795426840001,-82.4810624719999,2020-04-25 22:55 EDT,13,189,21.498,2.00018606381989
Brooks,Georgia,39,0,6,0,15.4%,0,0,30.842130071,-83.580442589,2020-04-25 22:55 EDT,13,027,15.622,2.4964793240302137
Pike,Georgia,39,1,2,0,5.1%,0,0,33.0921782710001,-84.389193209,2020-04-25 22:55 EDT,13,231,18.082,2.1568410574051544
White,Georgia,38,0,0,0,0%,0,0,34.646127489,-83.746973181,2020-04-25 22:55 EDT,13,311,28.928,1.3136061946902655
Marion,Georgia,38,3,1,0,2.6%,0,0,32.3534494140001,-84.524558235,2020-04-25 22:55 EDT,13,197,8.484,4.479019330504479
Peach,Georgia,37,0,2,0,5.4%,0,0,32.5688118,-83.82678717,2020-04-25 22:55 EDT,13,225,26.966,1.3720981977304756
Gilmer,Georgia,36,5,0,0,0%,0,0,34.6911952340001,-84.455517694,2020-04-25 22:55 EDT,13,123,29.922,1.2031281331461803
Johnson,Georgia,36,0,2,1,5.6%,0,0,32.701491908,-82.660041687,2020-04-25 22:55 EDT,13,167,9.730,3.699897225077081
Liberty,Georgia,35,0,0,0,0%,0,0,31.82799636,-81.49460872,2020-04-25 22:55 EDT,13,179,62.108,0.5635344883106845
Bulloch,Georgia,34,0,2,0,5.9%,0,0,32.3968474010001,-81.743179142,2020-04-25 22:55 EDT,13,031,74.782,0.454654863469819
Effingham,Georgia,34,0,1,0,2.9%,0,0,32.36755649,-81.34129987,2020-04-25 22:55 EDT,13,103,58.689,0.5793249160830821
Washington,Georgia,34,1,1,0,2.9%,0,0,32.969519,-82.79585686,2020-04-25 22:55 EDT,13,303,20.461,1.66169786422951
Lamar,Georgia,33,2,0,0,0%,0,0,33.76059,-95.82812,2020-04-25 22:55 EDT,13,171,18.513,1.7825311942959003
Putnam,Georgia,31,0,3,0,9.7%,0,0,33.321759742,-83.3728418789999,2020-04-25 22:55 EDT,13,237,21.503,1.4416593033530205
Wilkinson,Georgia,30,1,2,0,6.7%,0,0,32.8024318140001,-83.17127711099991,2020-04-25 22:55 EDT,13,319,9.078,3.304692663582287
Lumpkin,Georgia,29,0,0,0,0%,0,0,34.5722039,-84.00274240000002,2020-04-25 22:55 EDT,13,187,31.951,0.9076398234797033
Camden,Georgia,28,0,1,0,3.6%,0,0,30.93250252,-81.67112807,2020-04-25 22:55 EDT,13,039,52.714,0.5311681906134993
Miller,Georgia,28,4,0,0,0%,0,0,31.16394414,-84.73065654,2020-04-25 22:55 EDT,13,201,5.836,4.797806716929403
Union,Georgia,28,1,2,0,7.1%,0,0,34.8339304570001,-83.990450618,2020-04-25 22:55 EDT,13,291,22.775,1.2294182217343579
Seminole,Georgia,27,0,2,0,7.4%,0,0,30.94796731,-84.8685677,2020-04-25 22:55 EDT,13,253,8.437,3.2001896408676065
Toombs,Georgia,27,1,3,0,11.1%,0,0,32.1217827620001,-82.331348884,2020-04-25 22:55 EDT,13,279,27.048,0.9982253771073646
Haralson,Georgia,26,0,1,0,3.8%,0,0,33.7941648550001,-85.210835644,2020-04-25 22:55 EDT,13,143,28.956,0.8979140765299075
Jones,Georgia,26,2,0,0,0%,0,0,33.025150001,-83.560352123,2020-04-25 22:55 EDT,13,169,28.548,0.9107468123861566
Telfair,Georgia,26,6,0,0,0%,0,0,31.9293189,-82.93898954,2020-04-25 22:55 EDT,13,271,16.115,1.6134036611852314
Morgan,Georgia,25,0,0,0,0%,0,0,34.45333,-86.93016,2020-04-25 22:55 EDT,13,211,18.235,1.3709898546750754
Murray,Georgia,24,2,0,0,0%,0,0,34.78840201,-84.74814487,2020-04-25 22:55 EDT,13,213,39.557,0.6067194175493592
Ben Hill,Georgia,23,2,0,0,0%,0,0,33.6734,-84.53483,2020-04-25 22:55 EDT,13,017,17.154,1.340795149819284
Dodge,Georgia,23,1,0,0,0%,0,0,32.172217249,-83.168352883,2020-04-25 22:55 EDT,13,091,20.919,1.0994789425880778
Madison,Georgia,23,2,1,0,4.3%,0,0,34.12777423,-83.20911717,2020-04-25 22:55 EDT,13,195,28.900,0.795847750865052
Wilkes,Georgia,22,0,0,0,0%,0,0,33.782441421,-82.744312352,2020-04-25 22:55 EDT,13,317,9.884,2.225819506272764
Bacon,Georgia,21,1,1,0,4.8%,0,0,31.553672315,-82.45267839899999,2020-04-25 22:55 EDT,13,005,11.228,1.8703241895261846
Fannin,Georgia,21,0,0,0,0%,0,0,34.86418423,-84.31991879,2020-04-25 22:55 EDT,13,111,24.925,0.8425275827482447
Talbot,Georgia,21,0,1,0,4.8%,0,0,32.699419693,-84.53297092,2020-04-25 22:55 EDT,13,263,6.378,3.292568203198495
Brantley,Georgia,21,1,2,0,9.5%,0,0,31.196856891,-81.98201729600001,2020-04-25 22:55 EDT,13,025,18.561,1.1314045579440764
Clay,Georgia,20,0,2,0,10%,0,0,31.61804399300011,-84.968092451,2020-04-25 22:55 EDT,13,061,3.001,6.664445184938353
Jasper,Georgia,20,0,0,0,0%,0,0,33.31638086,-83.68809707,2020-04-25 22:55 EDT,13,159,13.784,1.4509576320371445
Pickens,Georgia,20,0,2,0,10%,0,0,34.46428491,-84.465653,2020-04-25 22:55 EDT,13,227,30.832,0.6486766995329528
Pulaski,Georgia,20,0,1,0,5%,0,0,32.23221006,-83.47595871,2020-04-25 22:55 EDT,13,235,11.295,1.7706949977866313
Towns,Georgia,20,0,0,0,0%,0,0,34.916640634000004,-83.737183601,2020-04-25 22:55 EDT,13,281,11.417,1.7517736708417273
Baker,Georgia,19,0,2,0,10.5%,0,0,31.32609409,-84.44447039,2020-04-25 22:55 EDT,13,007,3.189,5.957980558168706
Emanuel,Georgia,19,0,0,0,0%,0,0,32.5897611780001,-82.301685133,2020-04-25 22:55 EDT,13,107,22.499,0.8444819769767544
Monroe,Georgia,19,0,1,0,5.3%,0,0,33.0141038,-83.91866148,2020-04-25 22:55 EDT,13,207,27.010,0.7034431691965938
Banks,Georgia,18,0,0,0,0%,0,0,34.3541131700001,-83.49743088799991,2020-04-25 22:55 EDT,13,011,18.510,0.972447325769854
Franklin,Georgia,17,1,0,0,0%,0,0,44.7296400000001,-73.1169599999999,2020-04-25 22:55 EDT,13,119,22.514,0.7550857244381274
Stewart,Georgia,17,0,0,0,0%,0,0,32.078691098,-84.834074245,2020-04-25 22:55 EDT,13,259,6.042,2.8136378682555443
Hancock,Georgia,17,1,0,0,0%,0,0,33.2702537230001,-83.00100330399991,2020-04-25 22:55 EDT,13,141,8.535,1.9917984768599883
Berrien,Georgia,16,2,0,0,0%,0,0,31.276061047,-83.229755317,2020-04-25 22:55 EDT,13,019,19.025,0.8409986859395533
Cook,Georgia,16,1,1,0,6.3%,0,0,31.153913663,-83.4303617039999,2020-04-25 22:55 EDT,13,075,17.184,0.9310986964618249
Dade,Georgia,16,0,1,0,6.3%,0,0,34.854551527000105,-85.504436192,2020-04-25 22:55 EDT,13,083,16.227,0.9860109693720343
Jenkins,Georgia,16,1,1,0,6.3%,0,0,32.792406864,-81.9635388929999,2020-04-25 22:55 EDT,13,165,8.827,1.8126203693214002
Schley,Georgia,16,0,1,0,6.3%,0,0,32.262007917000105,-84.314787428,2020-04-25 22:55 EDT,13,249,5.211,3.070427940894262
Taylor,Georgia,16,2,2,0,12.5%,0,0,32.555586857,-84.24922651199999,2020-04-25 22:55 EDT,13,269,8.193,1.9528866105211766
Elbert,Georgia,16,1,0,0,0%,0,0,34.117870104000104,-82.841996228,2020-04-25 22:55 EDT,13,105,19.212,0.8328128253175099
Irwin,Georgia,15,0,1,0,6.7%,0,0,31.60228761,-83.27631819,2020-04-25 22:55 EDT,13,155,9.268,1.618472162278809
Screven,Georgia,14,0,1,0,7.1%,0,0,32.7505673530001,-81.611980764,2020-04-25 22:55 EDT,13,251,13.990,1.0007147962830594
Crawford,Georgia,14,0,0,0,0%,0,0,32.714498555,-83.9863384069999,2020-04-25 22:55 EDT,13,079,12.344,1.1341542449773168
Chattooga,Georgia,13,0,1,0,7.7%,0,0,34.4749213,-85.34555104,2020-04-25 22:55 EDT,13,055,24.817,0.5238344683080147
Jefferson,Georgia,13,0,1,0,7.7%,0,0,33.0549108980001,-82.41810830600001,2020-04-25 22:55 EDT,13,163,15.772,0.824245498351509
Warren,Georgia,12,0,0,0,0%,0,0,33.4089292130001,-82.676725488,2020-04-25 22:55 EDT,13,301,5.346,2.244668911335578
Jeff Davis,Georgia,11,1,1,0,9.1%,0,0,31.8054324130001,-82.63674665799991,2020-04-25 22:55 EDT,13,161,14.991,0.7337735974918285
Wayne,Georgia,11,0,0,0,0%,0,0,31.551412594000002,-81.9167381569999,2020-04-25 22:55 EDT,13,305,29.767,0.3695367353109148
Lincoln,Georgia,10,0,0,0,0%,0,0,33.79723474,-82.46708136,2020-04-25 22:55 EDT,13,181,7.799,1.2822156686754713
Bleckley,Georgia,9,0,0,0,0%,0,0,32.434537264,-83.327836936,2020-04-25 22:55 EDT,13,023,12.775,0.7045009784735812
Heard,Georgia,9,0,1,0,11.1%,0,0,33.29691499,-85.12838545,2020-04-25 22:55 EDT,13,149,11.677,0.7707459107647513
Rabun,Georgia,9,0,0,0,0%,0,0,34.881675728000104,-83.4022136519999,2020-04-25 22:55 EDT,13,241,16.457,0.546879747220028
Chattahoochee,Georgia,8,0,0,0,0%,0,0,32.347020479,-84.7868076399999,2020-04-25 22:55 EDT,13,053,10.767,0.7430110522894027
Twiggs,Georgia,8,1,0,0,0%,0,0,32.66716778,-83.42700283,2020-04-25 22:55 EDT,13,289,8.284,0.9657170449058428
Lanier,Georgia,8,0,1,0,12.5%,0,0,31.038022105,-83.062581392,2020-04-25 22:55 EDT,13,173,10.366,0.7717538105344396
Candler,Georgia,7,0,0,0,0%,0,0,32.403380874,-82.07363459,2020-04-25 22:55 EDT,13,043,10.827,0.646531818601644
Charlton,Georgia,7,0,0,0,0%,0,0,30.78171091,-82.13776476,2020-04-25 22:55 EDT,13,049,12.983,0.5391666024801665
Clinch,Georgia,7,0,0,0,0%,0,0,30.91495659,-82.7062035,2020-04-25 22:55 EDT,13,065,6.743,1.0381135992881507
Webster,Georgia,7,0,0,0,0%,0,0,32.046727601,-84.5508817799999,2020-04-25 22:55 EDT,13,307,2.613,2.678913126674321
Atkinson,Georgia,7,0,0,0,0%,0,0,31.297125389,-82.880148495,2020-04-25 22:55 EDT,13,003,8.265,0.8469449485783423
Hart,Georgia,6,0,0,0,0%,0,0,34.345436537000104,-82.970824171,2020-04-25 22:55 EDT,13,147,25.631,0.23409152978814715
Tattnall,Georgia,6,0,0,0,0%,0,0,32.04576272,-82.05815138,2020-04-25 22:55 EDT,13,267,25.353,0.23665838362323985
Echols,Georgia,5,0,0,0,0%,0,0,30.710069644,-82.893919968,2020-04-25 22:55 EDT,13,101,3.994,1.2518778167250877
Mcintosh,Georgia,4,0,0,0,0%,0,0,31.49917808800011,-81.411099828,2020-04-25 22:55 EDT,13,191,14.120,0.28328611898017
Evans,Georgia,4,0,0,0,0%,0,0,32.15680035400004,-81.88693171499995,2020-04-25 22:55 EDT,13,109,10.727,0.3728908362077002
Long,Georgia,3,1,0,0,0%,0,0,31.7525468040001,-81.74578696899991,2020-04-25 22:55 EDT,13,183,18.156,0.16523463317911435
Wheeler,Georgia,3,0,0,0,0%,0,0,32.116994533,-82.72456356899991,2020-04-25 22:55 EDT,13,309,7.939,0.3778813452575891
Quitman,Georgia,3,0,1,0,33.3%,0,0,31.86654952800011,-85.012954564,2020-04-25 22:55 EDT,13,239,2.276,1.3181019332161688
Treutlen,Georgia,2,0,0,0,0%,0,0,32.403826495,-82.567259136,2020-04-25 22:55 EDT,13,283,6.777,0.29511583296443855
Montgomery,Georgia,2,0,0,0,0%,0,0,32.17335546000004,-82.53483677599995,2020-04-25 22:55 EDT,13,209,9.036,0.2213368747233289
Prince George's,Maryland,4795,392,173,15,3.6%,0,0,38.82838616,-76.84587073,2020-04-25 22:55 EDT,24,033,906.202,5.29131473998071
Montgomery,Maryland,3483,256,171,17,4.9%,3,0,39.13636819,-77.20403165,2020-04-25 22:55 EDT,24,031,1040.133,3.348610225807661
Baltimore,Maryland,2387,153,79,8,3.3%,0,0,39.29058,-76.60925999999998,2020-04-25 22:55 EDT,24,005,827.625,2.8841564718320494
Anne Arundel,Maryland,1430,57,70,7,4.9%,0,0,39.00889701,-76.60328627,2020-04-25 22:55 EDT,24,003,567.696,2.5189538062625068
Frederick,Maryland,814,49,45,4,5.5%,52,0,39.41574,-77.41203,2020-04-25 22:55 EDT,24,021,248.472,3.2760230528993204
Howard,Maryland,686,44,16,1,2.3%,0,0,39.25112784,-76.9312584,2020-04-25 22:55 EDT,24,027,315.327,2.1755193814674927
Charles,Maryland,483,24,35,1,7.2%,0,0,38.47410423,-77.01286707,2020-04-25 22:55 EDT,24,017,157.671,3.063340753848203
Carroll,Maryland,384,12,36,2,9.4%,0,0,39.5629588,-77.02246566,2020-04-25 22:55 EDT,24,013,167.522,2.2922362435978556
Harford,Maryland,302,13,11,2,3.6%,0,0,39.55444035,-76.31583955,2020-04-25 22:55 EDT,24,025,251.025,1.20306742356339
Wicomico,Maryland,242,20,4,1,1.7%,0,0,38.37029175,-75.62980988,2020-04-25 22:55 EDT,24,045,102.172,2.3685549857103707
Washington,Maryland,154,11,3,0,1.9%,0,0,39.60377466,-77.81425047,2020-04-25 22:55 EDT,24,043,149.811,1.027961898658977
Cecil,Maryland,146,2,5,0,3.4%,0,0,39.56916959,-75.94199571,2020-04-25 22:55 EDT,24,015,102.517,1.4241540427441302
Calvert,Maryland,130,5,7,1,5.4%,0,0,38.54020822,-76.56511395,2020-04-25 22:55 EDT,24,009,91.082,1.4272853033530224
St. Mary's,Maryland,124,5,6,0,4.8%,0,0,38.2340057,-76.58157553,2020-04-25 22:55 EDT,24,037,111.531,1.1117985134177941
Allegany,Maryland,105,15,3,0,2.9%,0,0,39.6214558770001,-78.69896830100001,2020-04-25 22:55 EDT,24,001,71.977,1.458799338677633
Kent,Maryland,67,0,3,1,4.5%,0,0,39.238986612000105,-76.057436636,2020-04-25 22:55 EDT,24,029,19.593,3.419588628591844
Caroline,Maryland,61,6,0,0,0%,0,0,38.87170704,-75.83158374,2020-04-25 22:55 EDT,24,011,32.875,1.855513307984791
Queen Anne's,Maryland,52,9,3,0,5.8%,0,0,39.0653178,-76.03322349,2020-04-25 22:55 EDT,24,035,49.355,1.0535913281329146
Worcester,Maryland,46,2,0,0,0%,0,0,38.22216753,-75.35774125,2020-04-25 22:55 EDT,24,047,51.564,0.8920952602590956
Dorchester,Maryland,38,6,2,0,5.3%,0,0,38.4769030630001,-76.02633077,2020-04-25 22:55 EDT,24,019,32.261,1.1778928117541305
Talbot,Maryland,28,5,1,0,3.6%,0,0,38.75926446,-76.11366953,2020-04-25 22:55 EDT,24,041,37.211,0.7524656687538631
Somerset,Maryland,14,1,0,0,0%,0,0,38.11700325,-75.75260446,2020-04-25 22:55 EDT,24,039,25.737,0.5439639429614952
Garrett,Maryland,4,0,0,0,0%,0,0,39.52844386,-79.27379962,2020-04-25 22:55 EDT,24,023,29.376,0.13616557734204793
Marion,Ohio,2172,3,4,0,0.2%,0,0,40.5872053,-83.16076959,2020-04-25 22:55 EDT,39,101,65.344,33.23947110675808
Cuyahoga,Ohio,1867,50,91,0,4.9%,224,0,41.42441485,-81.65858169,2020-04-25 22:55 EDT,39,035,1253.783,1.4890934077109035
Franklin,Ohio,1839,71,50,2,2.7%,0,0,39.96947128,-83.00933072,2020-04-25 22:55 EDT,39,049,1275.333,1.4419763308876974
Pickaway,Ohio,1662,3,5,0,0.3%,18,0,39.641859949,-83.024331714,2020-04-25 22:55 EDT,39,129,57.420,28.944618599791013
Lucas,Ohio,1033,48,59,1,5.7%,0,0,41.61985841,-83.65977665,2020-04-25 22:55 EDT,39,095,432.379,2.3891077041206903
Hamilton,Ohio,975,43,54,3,5.5%,0,0,39.19604613,-84.54207829,2020-04-25 22:55 EDT,39,061,812.037,1.2006842052763607
Mahoning,Ohio,721,33,66,1,9.2%,0,0,41.01464431,-80.77623825,2020-04-25 22:55 EDT,39,099,231.064,3.120347609320361
Summit,Ohio,475,15,35,0,7.4%,0,0,41.12591572,-81.53218826,2020-04-25 22:55 EDT,39,153,541.810,0.8766910909728504
Lorain,Ohio,374,8,19,0,5.1%,40,0,41.4682,-82.17815,2020-04-25 22:55 EDT,39,093,306.713,1.219380984829466
Stark,Ohio,303,9,34,0,11.2%,0,0,40.81390964,-81.3656565,2020-04-25 22:55 EDT,39,151,373.475,0.8112992837539326
Trumbull,Ohio,287,9,23,0,8%,0,0,41.31706712,-80.7611827,2020-04-25 22:55 EDT,39,155,201.794,1.422242484910354
Montgomery,Ohio,256,5,8,0,3.1%,0,0,39.75468776,-84.29097551,2020-04-25 22:55 EDT,39,113,532.034,0.48117225590845697
Columbiana,Ohio,219,5,18,0,8.2%,0,0,40.76856034,-80.77736999999998,2020-04-25 22:55 EDT,39,029,104.003,2.105708489178197
Butler,Ohio,216,8,4,0,1.9%,0,0,39.43863845,-84.57616769,2020-04-25 22:55 EDT,39,017,378.294,0.5709844723944868
Portage,Ohio,214,1,31,0,14.5%,0,0,41.16769121,-81.197434,2020-04-25 22:55 EDT,39,133,162.644,1.3157571136961708
Lake,Ohio,157,3,7,0,4.5%,0,0,41.69640842,-81.23731889,2020-04-25 22:55 EDT,39,085,230.052,0.6824544016135482
Medina,Ohio,153,4,13,0,8.5%,0,0,41.14042,-81.86402,2020-04-25 22:55 EDT,39,103,177.257,0.863153500284897
Delaware,Ohio,138,1,3,0,2.2%,0,0,40.27842038,-83.00497693,2020-04-25 22:55 EDT,39,041,197.008,0.7004791683586454
Miami,Ohio,135,1,25,1,18.5%,0,0,40.05344879,-84.22890719,2020-04-25 22:55 EDT,39,109,104.800,1.2881679389312977
Wood,Ohio,132,10,16,1,12.1%,0,0,41.36181919,-83.62298935,2020-04-25 22:55 EDT,39,173,129.936,1.0158847432582194
Warren,Ohio,131,3,10,0,7.6%,0,0,39.42756349,-84.16668839,2020-04-25 22:55 EDT,39,165,226.564,0.5782030684486502
Geauga,Ohio,128,2,14,5,10.9%,0,0,41.49954507,-81.17858376,2020-04-25 22:55 EDT,39,055,93.961,1.3622673236768448
Fairfield,Ohio,110,2,2,0,1.8%,25,0,39.75160112,-82.63054367,2020-04-25 22:55 EDT,39,045,152.910,0.7193774115492774
Allen,Ohio,108,0,17,2,15.7%,0,0,40.771509752,-84.105801653,2020-04-25 22:55 EDT,39,003,103.642,1.0420485903398236
Licking,Ohio,108,3,4,0,3.7%,31,0,40.09168119,-82.48310277,2020-04-25 22:55 EDT,39,089,172.293,0.6268391635179607
Ashtabula,Ohio,107,4,10,2,9.3%,0,0,41.70741071,-80.74821492,2020-04-25 22:55 EDT,39,007,98.136,1.090323632509986
Belmont,Ohio,101,3,6,0,5.9%,12,0,40.02955,-81.03891,2020-04-25 22:55 EDT,39,013,68.472,1.4750554971375163
Wayne,Ohio,100,9,20,2,20%,0,0,40.8288312390001,-81.8880220779999,2020-04-25 22:55 EDT,39,169,116.208,0.8605259534627564
Washington,Ohio,93,13,8,0,8.6%,0,0,39.45556814,-81.49549442,2020-04-25 22:55 EDT,39,167,60.671,1.5328575431425226
Clermont,Ohio,77,0,2,0,2.6%,0,0,39.04799835,-84.1518028,2020-04-25 22:55 EDT,39,025,203.216,0.3789071726635698
Richland,Ohio,77,4,1,0,1.3%,14,0,40.77469823,-82.53644023,2020-04-25 22:55 EDT,39,139,121.324,0.6346642049388415
Darke,Ohio,75,1,12,0,16%,0,0,40.13323815,-84.61936159,2020-04-25 22:55 EDT,39,037,51.734,1.4497235860362625
Madison,Ohio,51,4,3,0,5.9%,0,0,39.89409076,-83.40016714,2020-04-25 22:55 EDT,39,097,43.988,1.159407111030281
Putnam,Ohio,51,2,5,1,9.8%,0,0,41.022074993000004,-84.1317193249999,2020-04-25 22:55 EDT,39,137,33.969,1.5013688951691246
Tuscarawas,Ohio,48,6,0,0,0%,17,0,40.39758,-81.40727,2020-04-25 22:55 EDT,39,157,92.526,0.5187731016146813
Erie,Ohio,47,3,3,0,6.4%,0,0,41.36363327,-82.61924446,2020-04-25 22:55 EDT,39,043,75.136,0.6255323679727427
Greene,Ohio,41,1,3,0,7.3%,0,0,39.69153624,-83.88995224,2020-04-25 22:55 EDT,39,057,165.811,0.24726948151811404
Crawford,Ohio,39,1,0,0,0%,11,0,40.85077096,-82.91976902,2020-04-25 22:55 EDT,39,033,42.021,0.9281073748839865
Ottawa,Ohio,37,2,0,0,0%,0,0,41.537714387,-83.146063402,2020-04-25 22:55 EDT,39,123,40.709,0.9088899260605762
Jefferson,Ohio,35,2,1,0,2.9%,6,0,40.3849903770001,-80.761735896,2020-04-25 22:55 EDT,39,081,66.886,0.5232784140178811
Ross,Ohio,35,0,1,0,2.9%,0,0,39.3376297500001,-83.056999687,2020-04-25 22:55 EDT,39,141,77.051,0.45424459124475997
Hancock,Ohio,34,0,1,0,2.9%,0,0,41.00198273,-83.66654457,2020-04-25 22:55 EDT,39,063,75.690,0.44920068701281546
Clark,Ohio,32,2,1,0,3.1%,0,0,39.91665401,-83.78374972,2020-04-25 22:55 EDT,39,023,135.198,0.23668989186230568
Auglaize,Ohio,30,1,3,0,10%,0,0,40.56090190200009,-84.221740056,2020-04-25 22:55 EDT,39,011,45.784,0.6552507426175083
Shelby,Ohio,30,0,1,1,3.3%,12,0,40.3315790990001,-84.20479591299991,2020-04-25 22:55 EDT,39,149,48.797,0.6147918929442384
Clinton,Ohio,27,0,0,0,0%,0,0,39.41497156,-83.80848314,2020-04-25 22:55 EDT,39,027,41.896,0.644452931067405
Huron,Ohio,27,2,1,0,3.7%,8,0,41.14620646,-82.59834972,2020-04-25 22:55 EDT,39,077,58.457,0.46187796157859623
Williams,Ohio,27,0,1,0,3.7%,0,0,41.560279044,-84.588124685,2020-04-25 22:55 EDT,39,171,36.936,0.7309941520467836
Morrow,Ohio,26,0,0,0,0%,0,0,40.5240581580001,-82.79397982099991,2020-04-25 22:55 EDT,39,117,34.976,0.7433668801463861
Preble,Ohio,25,0,1,0,4%,0,0,39.741540145,-84.6479642899999,2020-04-25 22:55 EDT,39,135,41.207,0.6066930375907006
Wyandot,Ohio,24,0,2,0,8.3%,0,0,40.8423240450001,-83.30440042399991,2020-04-25 22:55 EDT,39,175,22.107,1.0856289862939341
Hardin,Ohio,23,2,0,0,0%,0,0,40.661520683,-83.659440395,2020-04-25 22:55 EDT,39,065,31.542,0.729186481516708
Lawrence,Ohio,22,0,0,0,0%,0,0,38.5989115040001,-82.536721911,2020-04-25 22:55 EDT,39,087,60.622,0.36290455610174527
Carroll,Ohio,20,1,1,0,5%,0,0,40.57958927,-81.08975237,2020-04-25 22:55 EDT,39,019,27.578,0.7252157516861265
Sandusky,Ohio,20,0,2,0,10%,0,0,41.3562907,-83.14622536,2020-04-25 22:55 EDT,39,143,59.299,0.33727381574731446
Defiance,Ohio,19,1,1,0,5.3%,0,0,41.32391395,-84.49049983,2020-04-25 22:55 EDT,39,039,38.279,0.49635570417200026
Fulton,Ohio,19,1,0,0,0%,0,0,41.6018012480001,-84.1300715799999,2020-04-25 22:55 EDT,39,051,42.305,0.44911948942205415
Logan,Ohio,18,2,0,0,0%,0,0,40.38848354,-83.76580216,2020-04-25 22:55 EDT,39,091,45.307,0.39728960204824865
Mercer,Ohio,18,2,1,0,5.6%,4,0,40.539984406,-84.62935950799991,2020-04-25 22:55 EDT,39,107,40.806,0.4411116012351125
Union,Ohio,18,1,0,0,0%,0,0,40.2994141,-83.37163687,2020-04-25 22:55 EDT,39,159,55.654,0.3234268875552521
Coshocton,Ohio,16,0,0,0,0%,9,0,40.3016178,-81.92001377,2020-04-25 22:55 EDT,39,031,36.574,0.4374692404440313
Knox,Ohio,15,0,1,0,6.7%,0,0,40.39871647,-82.42155219,2020-04-25 22:55 EDT,39,083,61.215,0.2450379808870375
Guernsey,Ohio,15,0,0,0,0%,0,0,40.0520370890001,-81.4942100759999,2020-04-25 22:55 EDT,39,059,39.274,0.3819320670163467
Fayette,Ohio,13,0,0,0,0%,0,0,39.5598451280001,-83.45609758599991,2020-04-25 22:55 EDT,39,047,28.645,0.4538313841857218
Champaign,Ohio,12,4,1,0,8.3%,0,0,40.13762049,-83.76951052,2020-04-25 22:55 EDT,39,021,38.864,0.3087690407575133
Perry,Ohio,12,0,0,0,0%,3,0,39.7370696940001,-82.236122506,2020-04-25 22:55 EDT,39,127,35.985,0.3334722801167153
Seneca,Ohio,12,0,1,0,8.3%,5,0,41.12385416,-83.12772481,2020-04-25 22:55 EDT,39,147,55.475,0.21631365479945922
Brown,Ohio,11,0,1,0,9.1%,0,0,38.934663352,-83.8673669029999,2020-04-25 22:55 EDT,39,015,43.679,0.25183726733670647
Muskingum,Ohio,11,0,0,0,0%,0,0,39.965391845999996,-81.944386901,2020-04-25 22:55 EDT,39,119,86.076,0.12779404247409265
Hocking,Ohio,11,5,1,0,9.1%,0,0,39.496946560000026,-82.47914929499996,2020-04-25 22:55 EDT,39,073,28.495,0.3860326373047903
Highland,Ohio,8,0,0,0,0%,4,0,39.18470278,-83.60097509,2020-04-25 22:55 EDT,39,071,43.007,0.18601622991606018
Paulding,Ohio,8,0,0,0,0%,0,0,41.11660032800009,-84.5802008319999,2020-04-25 22:55 EDT,39,125,18.872,0.42390843577787196
Gallia,Ohio,6,0,1,0,16.7%,0,0,38.82495915,-82.31741640000001,2020-04-25 22:55 EDT,39,053,30.195,0.1987083954297069
Scioto,Ohio,6,0,0,0,0%,0,0,38.8043180660001,-82.9928088569999,2020-04-25 22:55 EDT,39,145,76.377,0.07855768097725756
