County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Steuben,New York,73,13,1,1,1.4%,42.26782685,-77.38382596,2020-04-05 22:53 EDT,36,101,96.927,0.7531441187697958
Broome,New York,71,6,5,5,7.0%,42.16021802,-75.81964586,2020-04-05 22:53 EDT,36,007,194.402,0.3652225800146089
Columbia,New York,69,8,3,3,4.3%,42.25001078,-73.63186134,2020-04-05 22:53 EDT,36,021,60.919,1.1326515537024575
St. Lawrence,New York,61,3,0,0,0.0%,44.17727,-76.16771999999997,2020-04-05 22:53 EDT,36,089,109.558,0.5567827087022399
Chenango,New York,43,4,0,0,0.0%,42.49349443,-75.61153709999998,2020-04-05 22:53 EDT,36,017,48.348,0.8893852899809713
Chemung,New York,38,2,0,0,0.0%,42.1411881,-76.76001059999999,2020-04-05 22:53 EDT,36,015,85.740,0.44320037322136696
Clinton,New York,33,2,0,0,0.0%,44.7904,-73.6006,2020-04-05 22:53 EDT,36,019,80.794,0.40844617174542663
Oswego,New York,32,2,0,0,0.0%,43.4365257,-76.14924403,2020-04-05 22:53 EDT,36,075,119.104,0.2686727565824825
Ontario,New York,32,1,0,0,0.0%,42.85288942,-77.29981098,2020-04-05 22:53 EDT,36,069,109.472,0.29231218941829873
Wayne,New York,32,2,0,0,0.0%,42.474131,-77.09816,2020-04-05 22:53 EDT,36,117,90.856,0.35220568812186315
Otsego,New York,29,3,1,1,3.4%,42.63373751,-75.03256231,2020-04-05 22:53 EDT,36,077,60.244,0.4813757386627714
Delaware,New York,27,2,1,1,3.7%,42.19804334,-74.96635196,2020-04-05 22:53 EDT,36,025,45.502,0.5933805107467804
Jefferson,New York,26,6,0,0,0.0%,44.04103424,-75.91225529,2020-04-05 22:53 EDT,36,045,114.448,0.22717740808052567
Warren,New York,25,5,0,0,0.0%,43.5592099,-73.85881158,2020-04-05 22:53 EDT,36,113,64.480,0.3877171215880893
Livingston,New York,24,2,1,1,4.2%,42.72808354,-77.77543855,2020-04-05 22:53 EDT,36,051,63.907,0.375545714866916
Greene,New York,24,0,0,0,0.0%,42.27654571,-74.12261588,2020-04-05 22:53 EDT,36,039,47.617,0.5040216729319361
Wyoming,New York,22,4,1,1,4.5%,42.70242659,-78.22443261,2020-04-05 22:53 EDT,36,121,40.565,0.5423394551953655
Herkimer,New York,22,4,3,3,13.6%,43.0259,-74.98433,2020-04-05 22:53 EDT,36,043,62.505,0.3519718422526198
Genesee,New York,22,1,1,1,4.5%,43.00094016,-78.1936949,2020-04-05 22:53 EDT,36,037,58.112,0.37857929515418504
Chautauqua,New York,18,4,1,1,5.6%,42.22826274,-79.36643298,2020-04-05 22:53 EDT,36,013,129.656,0.13882890109212068
Washington,New York,18,1,1,1,5.6%,43.31227113,-73.43096234,2020-04-05 22:53 EDT,36,115,61.828,0.2911302322572297
Allegany,New York,16,0,1,1,6.2%,42.25739788,-78.02755444,2020-04-05 22:53 EDT,36,003,47.025,0.34024455077086657
Montgomery,New York,15,2,1,1,6.7%,42.90229179999999,-74.43960085,2020-04-05 22:53 EDT,36,057,49.426,0.30348399627726297
Cortland,New York,14,0,0,0,0.0%,42.59500111,-76.07023743,2020-04-05 22:53 EDT,36,023,48.123,0.2909211811399954
Orleans,New York,11,1,0,0,0.0%,43.252100586000005,-78.23124678499991,2020-04-05 22:53 EDT,36,073,41.175,0.2671523982999393
Schoharie,New York,11,0,0,0,0.0%,42.58820746,-74.44213588,2020-04-05 22:53 EDT,36,095,31.364,0.3507205713556944
Cattaraugus,New York,10,1,0,0,0.0%,42.2485958350001,-78.678812022,2020-04-05 22:53 EDT,36,009,77.686,0.12872332209149653
Franklin,New York,10,0,0,0,0.0%,44.592675381999996,-74.3034218499999,2020-04-05 22:53 EDT,36,033,50.692,0.1972697861595518
Essex,New York,9,0,0,0,0.0%,44.10755697,-73.79125847,2020-04-05 22:53 EDT,36,031,37.751,0.23840428068130648
Fulton,New York,9,0,0,0,0.0%,43.11240266,-74.43516277,2020-04-05 22:53 EDT,36,035,53.743,0.16746366968721507
Seneca,New York,9,3,0,0,0.0%,42.790068357000045,-76.82292272399997,2020-04-05 22:53 EDT,36,099,34.612,0.26002542470819373
Cayuga,New York,8,0,0,0,0.0%,42.92145204,-76.54917489,2020-04-05 22:53 EDT,36,011,77.868,0.10273796681563672
Tioga,New York,8,0,0,0,0.0%,42.06057,-76.34519,2020-04-05 22:53 EDT,36,107,49.045,0.16311550616780507
Schuyler,New York,4,0,0,0,0.0%,42.370638971999995,-76.9851275,2020-04-05 22:53 EDT,36,097,17.992,0.22232103156958646
Lewis,New York,3,1,0,0,0.0%,43.78473386600007,-75.44870611699997,2020-04-05 22:53 EDT,36,049,26.719,0.11227965118455031
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-04-05 22:53 EDT,36,041,4.575,0.4371584699453552
Yates,New York,1,0,0,0,0.0%,42.63334577300003,-77.11807677899999,2020-04-05 22:53 EDT,36,123,25.009,0.03998560518213443
Bergen,New Jersey,6187,427,189,189,3.1%,40.95949149,-74.074442,2020-04-05 22:53 EDT,34,003,929.999,6.652695325478845
Essex,New Jersey,4082,498,172,172,4.2%,40.78779259,-74.24760059,2020-04-05 22:53 EDT,34,013,793.555,5.1439408736634515
Hudson,New Jersey,3924,433,87,87,2.2%,40.74034231,-74.07410970000002,2020-04-05 22:53 EDT,34,017,668.631,5.868707852313158
Passaic,New Jersey,3227,371,42,42,1.3%,40.86034,-74.12374,2020-04-05 22:53 EDT,34,031,504.041,6.402256959255299
Union,New Jersey,3216,300,71,71,2.2%,40.69635,-74.26957,2020-04-05 22:53 EDT,34,039,553.066,5.814857539606484
Middlesex,New Jersey,2950,372,80,80,2.7%,40.57936,-74.50067,2020-04-05 22:53 EDT,34,023,826.698,3.568413132728034
Monmouth,New Jersey,2354,289,58,58,2.5%,40.2600411,-74.22194634,2020-04-05 22:53 EDT,34,025,623.387,3.7761454762450937
Ocean,New Jersey,2177,174,62,62,2.8%,39.90927434,-74.2969653,2020-04-05 22:53 EDT,34,029,591.939,3.6777438215762097
Morris,New Jersey,1800,182,55,55,3.1%,40.86201902,-74.5442741,2020-04-05 22:53 EDT,34,027,494.383,3.640901891853077
Somerset,New Jersey,833,68,26,26,3.1%,40.49859,-74.52249,2020-04-05 22:53 EDT,34,035,330.176,2.5228968792401627
Mercer,New Jersey,654,68,16,16,2.4%,40.28331911,-74.70157374,2020-04-05 22:53 EDT,34,021,368.762,1.7735016080832626
Camden,New Jersey,556,75,8,8,1.4%,39.94525,-75.11913,2020-04-05 22:53 EDT,34,007,507.367,1.0958536917063981
Burlington,New Jersey,547,78,11,11,2.0%,40.07687,-74.85775,2020-04-05 22:53 EDT,34,005,446.367,1.225449013928001
Sussex,New Jersey,267,31,9,9,3.4%,41.13934496,-74.69067762,2020-04-05 22:53 EDT,34,037,142.298,1.8763440104569284
Gloucester,New Jersey,248,33,3,3,1.2%,39.71720107,-75.14164366,2020-04-05 22:53 EDT,34,015,290.852,0.852667335964683
Warren,New Jersey,195,13,6,6,3.1%,40.85732358,-74.997063,2020-04-05 22:53 EDT,34,041,106.293,1.8345516637972399
Hunterdon,New Jersey,189,18,2,2,1.1%,40.56725317,-74.91217921,2020-04-05 22:53 EDT,34,019,125.051,1.5113833555909189
Atlantic,New Jersey,121,23,1,1,0.8%,39.4806564,-74.67264306,2020-04-05 22:53 EDT,34,001,268.539,0.4505863207951173
Cape May,New Jersey,77,27,2,2,2.6%,38.93547,-74.92137,2020-04-05 22:53 EDT,34,009,93.705,0.8217277626594098
Cumberland,New Jersey,54,14,2,2,3.7%,39.37311491,-75.11061925,2020-04-05 22:53 EDT,34,011,153.400,0.35202086049543674
Salem,New Jersey,26,1,2,2,7.7%,39.57661332,-75.35810746,2020-04-05 22:53 EDT,34,033,63.336,0.4105090311986863
Oakland,Michigan,3035,250,163,163,5.4%,42.74214,-83.16174000000002,2020-04-05 22:53 EDT,26,125,1250.843,2.4263636603474614
Wayne,Michigan,3023,219,135,135,4.5%,42.28515,-83.3836,2020-04-05 22:53 EDT,26,163,1761.382,1.7162659775108409
Macomb,Michigan,2003,165,83,83,4.1%,42.69565,-82.92171,2020-04-05 22:53 EDT,26,099,868.704,2.30573359855601
Washtenaw,Michigan,518,17,8,8,1.5%,42.25322942,-83.83877634,2020-04-05 22:53 EDT,26,161,365.961,1.41545137323376
Genesee,Michigan,504,40,18,18,3.6%,43.0217016,-83.70675478,2020-04-05 22:53 EDT,26,049,409.361,1.2311871428885508
Ingham,Michigan,172,4,2,2,1.2%,42.59709245,-84.37353421,2020-04-05 22:53 EDT,26,065,289.564,0.5939964912765399
Kent,Michigan,165,12,3,3,1.8%,43.03216204,-85.54929822,2020-04-05 22:53 EDT,26,081,643.140,0.2565537830021457
Livingston,Michigan,135,6,2,2,1.5%,42.60291818,-83.91152404,2020-04-05 22:53 EDT,26,093,188.482,0.7162487664604578
Saginaw,Michigan,118,15,0,0,0.0%,43.33502489,-84.05317757,2020-04-05 22:53 EDT,26,145,192.778,0.6121030408034112
Monroe,Michigan,108,7,0,0,0.0%,41.91606,-83.3979,2020-04-05 22:53 EDT,26,115,149.699,0.7214477050614901
St. Clair,Michigan,94,9,2,2,2.1%,42.83189,-82.50220999999998,2020-04-05 22:53 EDT,26,147,159.566,0.5890979281300528
Jackson,Michigan,90,9,3,3,3.3%,42.24848235,-84.42344983,2020-04-05 22:53 EDT,26,075,158.913,0.5663476241717167
Berrien,Michigan,58,2,1,1,1.7%,41.95468698,-86.41222292,2020-04-05 22:53 EDT,26,021,154.807,0.37466006059157525
Eaton,Michigan,55,2,2,2,3.6%,42.59607493,-84.83832067,2020-04-05 22:53 EDT,26,045,109.155,0.5038706426641015
Clinton,Michigan,55,1,1,1,1.8%,42.94365426,-84.60151416,2020-04-05 22:53 EDT,26,037,77.896,0.7060696313032762
Kalamazoo,Michigan,53,8,3,3,5.7%,42.24543721,-85.53116967,2020-04-05 22:53 EDT,26,077,261.573,0.2026203010249529
Lapeer,Michigan,45,18,0,0,0.0%,43.09013207,-83.22178574,2020-04-05 22:53 EDT,26,087,88.202,0.5101925126414366
Hillsdale,Michigan,44,7,3,3,6.8%,41.88776412,-84.59292627,2020-04-05 22:53 EDT,26,059,45.830,0.9600698232598734
Ottawa,Michigan,44,5,0,0,0.0%,42.96071229,-85.99516567,2020-04-05 22:53 EDT,26,139,284.034,0.15491103177788576
Calhoun,Michigan,42,8,1,1,2.4%,42.24653649,-85.00558363,2020-04-05 22:53 EDT,26,025,134.473,0.3123303562796993
Muskegon,Michigan,31,0,4,4,12.9%,43.29120706,-86.15200005,2020-04-05 22:53 EDT,26,121,173.043,0.17914622377097023
Lenawee,Michigan,31,4,0,0,0.0%,41.8950816170001,-84.06637217799991,2020-04-05 22:53 EDT,26,091,98.474,0.3148039076304406
Bay,Michigan,30,6,0,0,0.0%,43.70732889,-83.99203709,2020-04-05 22:53 EDT,26,017,104.786,0.2862977878724257
Otsego,Michigan,24,2,1,1,4.2%,45.0992,-84.6482,2020-04-05 22:53 EDT,26,137,24.397,0.983727507480428
Shiawassee,Michigan,23,1,0,0,0.0%,42.95373744500011,-84.146743014,2020-04-05 22:53 EDT,26,155,68.493,0.3358007387616253
Tuscola,Michigan,22,2,2,2,9.1%,43.46412684,-83.41682258,2020-04-05 22:53 EDT,26,157,53.250,0.4131455399061033
Midland,Michigan,18,1,0,0,0.0%,43.6468649,-84.38811027,2020-04-05 22:53 EDT,26,111,83.389,0.21585580832004223
Van Buren,Michigan,14,2,1,1,7.1%,42.2513072570001,-86.01888992499991,2020-04-05 22:53 EDT,26,159,75.272,0.185992135189712
Marquette,Michigan,14,3,1,1,7.1%,46.43125285,-87.64159342,2020-04-05 22:53 EDT,26,103,66.939,0.20914564006035347
Allegan,Michigan,14,4,0,0,0.0%,42.5912512,-85.88819122,2020-04-05 22:53 EDT,26,005,115.250,0.12147505422993492
Montcalm,Michigan,14,1,0,0,0.0%,43.31095473,-85.1525018,2020-04-05 22:53 EDT,26,117,63.209,0.22148744640794824
Emmet,Michigan,13,6,2,2,15.4%,45.52025096,-84.89032852,2020-04-05 22:53 EDT,26,047,33.039,0.39347437876449043
Sanilac,Michigan,13,0,1,1,7.7%,43.42356616000011,-82.82012594799991,2020-04-05 22:53 EDT,26,151,41.376,0.31419180201082747
Branch,Michigan,13,3,1,1,7.7%,41.91610928400007,-85.05902759899999,2020-04-05 22:53 EDT,26,023,43.584,0.2982745961820852
Isabella,Michigan,12,2,2,2,16.7%,43.64058966,-84.84678576,2020-04-05 22:53 EDT,26,073,70.775,0.1695513952666902
Grand Traverse,Michigan,12,0,3,3,25.0%,44.66867927,-85.56047625,2020-04-05 22:53 EDT,26,055,91.746,0.1307958930089595
St. Joseph,Michigan,10,1,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-05 22:53 EDT,26,149,60.897,0.164211701725865
Kalkaska,Michigan,8,0,2,2,25.0%,44.68468247,-85.09024392,2020-04-05 22:53 EDT,26,079,17.463,0.4581114356067113
Cheboygan,Michigan,8,1,1,1,12.5%,45.4460469310001,-84.50037714699991,2020-04-05 22:53 EDT,26,031,25.458,0.314243067012334
Ionia,Michigan,8,2,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-05 22:53 EDT,26,067,64.176,0.12465719272001995
Cass,Michigan,7,1,1,1,14.3%,41.915392847000106,-85.993454001,2020-04-05 22:53 EDT,26,027,51.460,0.1360279828993393
Charlevoix,Michigan,7,0,0,0,0.0%,45.31653,-85.26071999999998,2020-04-05 22:53 EDT,26,029,26.219,0.2669819596475838
Delta,Michigan,7,2,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-05 22:53 EDT,26,041,36.190,0.19342359767891684
Mecosta,Michigan,6,2,1,1,16.7%,43.640810722,-85.3246211859999,2020-04-05 22:53 EDT,26,107,43.264,0.13868343195266272
Barry,Michigan,6,1,0,0,0.0%,42.59502105,-85.30897251,2020-04-05 22:53 EDT,26,015,60.057,0.09990509016434389
Roscommon,Michigan,5,3,0,0,0.0%,44.33561169,-84.61161259999999,2020-04-05 22:53 EDT,26,143,23.877,0.20940654186036772
Wexford,Michigan,5,1,0,0,0.0%,44.33836176,-85.57838222,2020-04-05 22:53 EDT,26,165,33.111,0.15100721814502735
Antrim,Michigan,4,0,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-05 22:53 EDT,26,009,23.177,0.1725848901928636
Gladwin,Michigan,4,1,0,0,0.0%,43.9906941,-84.38823148,2020-04-05 22:53 EDT,26,051,25.289,0.15817153703191109
Gratiot,Michigan,4,0,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-05 22:53 EDT,26,057,41.067,0.0974018068035162
Huron,Michigan,4,0,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-05 22:53 EDT,26,063,31.543,0.12681101987762736
Manistee,Michigan,4,0,0,0,0.0%,44.33296585,-86.056664,2020-04-05 22:53 EDT,26,101,24.444,0.16363933889707083
Gogebic,Michigan,3,0,1,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-05 22:53 EDT,26,053,15.414,0.19462826002335537
Iosco,Michigan,3,1,1,1,33.3%,44.3558242330001,-83.63589798699999,2020-04-05 22:53 EDT,26,069,25.247,0.11882599912860935
Arenac,Michigan,3,0,0,0,0.0%,44.065459289000046,-83.89500344799995,2020-04-05 22:53 EDT,26,011,15.165,0.19782393669634027
Oceana,Michigan,3,0,0,0,0.0%,43.64089041,-86.2675668569999,2020-04-05 22:53 EDT,26,127,26.417,0.11356323579513193
Ogemaw,Michigan,3,1,0,0,0.0%,44.33494161000011,-84.126424607,2020-04-05 22:53 EDT,26,129,20.928,0.143348623853211
Osceola,Michigan,3,0,0,0,0.0%,43.9898326430001,-85.3252568979999,2020-04-05 22:53 EDT,26,133,23.232,0.1291322314049587
Chippewa,Michigan,2,1,0,0,0.0%,46.30381924,-84.59406579,2020-04-05 22:53 EDT,26,033,37.834,0.05286250462546915
Mackinac,Michigan,2,0,0,0,0.0%,46.081649603000066,-85.09492449699997,2020-04-05 22:53 EDT,26,097,10.817,0.18489414810021262
Newaygo,Michigan,2,0,0,0,0.0%,43.55418492,-85.80088959,2020-04-05 22:53 EDT,26,123,48.142,0.04154376635785801
Oscoda,Michigan,2,0,0,0,0.0%,44.681756044000046,-84.12973404299998,2020-04-05 22:53 EDT,26,135,8.277,0.24163344206838222
Missaukee,Michigan,1,0,1,1,100.0%,44.3373128970001,-85.094675829,2020-04-05 22:53 EDT,26,113,15.006,0.06664001066240172
Dickinson,Michigan,1,0,1,1,100.0%,46.009223988,-87.87027984299989,2020-04-05 22:53 EDT,26,043,25.570,0.03910833007430583
Clare,Michigan,1,0,0,0,0.0%,43.9878737,-84.84783104,2020-04-05 22:53 EDT,26,035,30.616,0.032662660047034234
Crawford,Michigan,1,0,0,0,0.0%,44.683617921999996,-84.610321673,2020-04-05 22:53 EDT,26,039,13.836,0.07227522405319457
Houghton,Michigan,1,0,0,0,0.0%,46.897663355000105,-88.68764908,2020-04-05 22:53 EDT,26,061,36.360,0.027502750275027504
Leelanau,Michigan,1,0,0,0,0.0%,44.93849073,-85.81182341,2020-04-05 22:53 EDT,26,089,21.639,0.04621285641665512
Luce,Michigan,1,0,0,0,0.0%,46.4706881800001,-85.544292632,2020-04-05 22:53 EDT,26,095,6.364,0.15713387806411064
Benzie,Michigan,1,1,0,0,0.0%,44.63871488700005,-86.01554558799995,2020-04-05 22:53 EDT,26,019,17.552,0.05697356426618049
Ontonagon,Michigan,1,1,0,0,0.0%,46.66440517700005,-89.31498527899998,2020-04-05 22:53 EDT,26,131,5.968,0.1675603217158177
Schoolcraft,Michigan,0,0,0,0,nan%,46.19657742900007,-86.19958967199995,2020-04-05 22:53 EDT,26,153,8.069,0.0
Presque Isle,Michigan,0,0,0,0,nan%,45.33474000000007,-83.49219999999997,2020-04-05 22:53 EDT,26,141,12.797,0.0
Los Angeles,California,5955,651,132,132,2.2%,34.053490000000004,-118.24532,2020-04-05 22:53 EDT,06,037,10098.052,0.5897177000078827
San Diego,California,1326,117,19,19,1.4%,32.71568,-117.16171,2020-04-05 22:53 EDT,06,073,3302.833,0.40147352288172
Santa Clara,California,1207,59,39,39,3.2%,37.35579,-121.95508999999998,2020-04-05 22:53 EDT,06,085,1922.200,0.6279263344084902
Orange,California,834,48,14,14,1.7%,33.78787,-117.85071,2020-04-05 22:53 EDT,06,059,3164.182,0.2635752305019117
Riverside,California,799,134,19,19,2.4%,33.98171,-117.37404,2020-04-05 22:53 EDT,06,065,2383.286,0.33525141338471337
San Francisco,California,568,39,8,8,1.4%,37.77712,-122.41964,2020-04-05 22:53 EDT,06,075,870.044,0.652840545995375
Alameda,California,566,29,12,12,2.1%,37.76683,-122.2453,2020-04-05 22:53 EDT,06,001,1643.700,0.34434507513536533
San Mateo,California,555,0,13,13,2.3%,37.54704,-122.31485,2020-04-05 22:53 EDT,06,081,765.935,0.7246045682727648
Sacramento,California,442,52,16,16,3.6%,38.57944000000001,-121.49085,2020-04-05 22:53 EDT,06,067,1510.023,0.2927107732796123
Contra Costa,California,386,33,6,6,1.6%,37.91793732,-121.9259354,2020-04-05 22:53 EDT,06,013,1133.247,0.3406141820803408
San Bernardino,California,372,0,13,13,3.5%,34.10524,-117.29412,2020-04-05 22:53 EDT,06,071,2135.413,0.1742051771718164
Kern,California,230,20,2,2,0.9%,35.34281638,-118.7299395,2020-04-05 22:53 EDT,06,029,883.053,0.26046001768863253
Ventura,California,221,18,6,6,2.7%,34.28082,-119.29232,2020-04-05 22:53 EDT,06,111,848.112,0.26057879148037055
San Joaquin,California,191,2,11,11,5.8%,37.93479557,-121.2713112,2020-04-05 22:53 EDT,06,077,732.212,0.26085341403855716
Santa Barbara,California,168,0,1,1,0.6%,34.41938,-119.69905,2020-04-05 22:53 EDT,06,083,443.738,0.37860178754129686
Marin,California,137,0,7,7,5.1%,38.07188727,-122.7195348,2020-04-05 22:53 EDT,06,041,260.295,0.5263258994602278
Tulare,California,116,9,5,5,4.3%,36.20649,-119.34305,2020-04-05 22:53 EDT,06,107,460.477,0.251912690536118
Sonoma,California,107,2,2,2,1.9%,38.29188,-122.45728,2020-04-05 22:53 EDT,06,097,501.317,0.21343780482209862
Placer,California,103,2,3,3,2.9%,39.05913563,-120.7536328,2020-04-05 22:53 EDT,06,061,380.077,0.2709977188832789
Fresno,California,103,0,1,1,1.0%,36.74084000000001,-119.78552,2020-04-05 22:53 EDT,06,019,978.130,0.1053029760870232
San Luis Obispo,California,95,2,1,1,1.1%,35.28579000000001,-120.66275,2020-04-05 22:53 EDT,06,079,281.455,0.3375317546321792
Solano,California,73,0,1,1,1.4%,38.27793363,-121.9272405,2020-04-05 22:53 EDT,06,095,438.530,0.1664652361297973
Santa Cruz,California,69,7,1,1,1.4%,36.97424,-122.03098,2020-04-05 22:53 EDT,06,087,273.765,0.2520409840556682
Stanislaus,California,65,0,0,0,0.0%,37.55932622,-120.9976619,2020-04-05 22:53 EDT,06,099,539.301,0.12052638507994609
Monterey,California,62,0,2,2,3.2%,36.21714603,-121.2390196,2020-04-05 22:53 EDT,06,053,433.212,0.1431169958357571
Imperial,California,57,2,2,2,3.5%,32.84748,-115.56952,2020-04-05 22:53 EDT,06,025,180.216,0.31628712212012255
Humboldt,California,44,0,0,0,0.0%,40.69879803,-123.8737147,2020-04-05 22:53 EDT,06,023,135.768,0.3240822579694773
Yolo,California,37,0,1,1,2.7%,38.73431,-121.81279,2020-04-05 22:53 EDT,06,113,214.977,0.17211143517678634
Nevada,California,31,0,1,1,3.2%,39.2616,-121.0161,2020-04-05 22:53 EDT,06,057,99.092,0.3128405925806321
Madera,California,28,0,2,2,7.1%,36.96205,-120.06399,2020-04-05 22:53 EDT,06,039,155.013,0.18063001167644002
Merced,California,27,8,0,0,0.0%,37.19187429,-120.717739,2020-04-05 22:53 EDT,06,047,269.075,0.10034377032425904
San Benito,California,23,0,2,2,8.7%,36.50506,-121.08332,2020-04-05 22:53 EDT,06,069,59.416,0.3871011175440958
El Dorado,California,22,0,0,0,0.0%,38.68217,-120.84683,2020-04-05 22:53 EDT,06,017,186.661,0.11786072077188059
Shasta,California,20,3,2,2,10.0%,40.59828,-122.49095,2020-04-05 22:53 EDT,06,089,179.085,0.11167881173744311
Napa,California,20,0,2,2,10.0%,38.50647693,-122.3306091,2020-04-05 22:53 EDT,06,055,140.530,0.1423183661851562
Mono,California,19,0,1,1,5.3%,37.93749777,-118.8838882,2020-04-05 22:53 EDT,06,051,14.174,1.3404825737265413
Sutter,California,16,0,2,2,12.5%,39.0346753900001,-121.694845711,2020-04-05 22:53 EDT,06,101,95.872,0.16688918558077434
Butte,California,11,0,0,0,0.0%,39.66709143,-121.600911,2020-04-05 22:53 EDT,06,007,227.075,0.0484421446658593
Inyo,California,11,1,0,0,0.0%,36.511060297,-117.41059195,2020-04-05 22:53 EDT,06,027,18.085,0.6082388719933647
Yuba,California,9,0,0,0,0.0%,39.26918299,-121.3512653,2020-04-05 22:53 EDT,06,115,75.493,0.11921635118487807
Kings,California,5,0,0,0,0.0%,36.075430705,-119.815354141,2020-04-05 22:53 EDT,06,031,150.075,0.03331667499583542
Mendocino,California,4,0,0,0,0.0%,39.44024063,-123.3912784,2020-04-05 22:53 EDT,06,045,87.422,0.04575507309372926
Calaveras,California,4,0,0,0,0.0%,38.20473567,-120.5540655,2020-04-05 22:53 EDT,06,009,45.235,0.088427102907041
Plumas,California,3,0,0,0,0.0%,40.00070235500005,-120.83349825399996,2020-04-05 22:53 EDT,06,063,18.699,0.16043638697256538
Siskiyou,California,3,0,0,0,0.0%,41.59256366,-122.5407772,2020-04-05 22:53 EDT,06,093,43.540,0.06890215893431327
Colusa,California,2,0,0,0,0.0%,39.1775976810001,-122.237102265,2020-04-05 22:53 EDT,06,011,21.464,0.09317927692881102
Glenn,California,2,0,0,0,0.0%,39.598279844000004,-122.392389048,2020-04-05 22:53 EDT,06,021,27.897,0.0716922966627236
Tuolumne,California,2,0,0,0,0.0%,38.02764367200007,-119.954653631,2020-04-05 22:53 EDT,06,109,53.932,0.037083735073796635
Del Norte,California,2,0,0,0,0.0%,41.74317575200007,-123.89711070599998,2020-04-05 22:53 EDT,06,015,27.424,0.07292882147024504
Alpine,California,1,0,0,0,0.0%,38.59733304900004,-119.82042125199995,2020-04-05 22:53 EDT,06,003,1.146,0.8726003490401397
Tehama,California,1,0,0,0,0.0%,40.12569694300004,-122.23391529299994,2020-04-05 22:53 EDT,06,103,63.373,0.015779590677417826
Amador,California,0,0,0,0,nan%,38.44606535,-120.651755,2020-04-05 22:53 EDT,06,005,37.829,0.0
