State Name,Confirmed,New,Death,New Death,Fatality Rate,Emergency,Test Positive,Test Negative,Test Pending,Total Test,Test Last Update,State FIPS,Latitude,Longitude,Last Update
Rhode Island,132,8,0,0,0%,State of Emergency,124,1143,196,1463,3/23 00:00,44,41.680893,-71.51178,2020-03-25 22:25 EDT
Vermont,125,28,8,1,6.4%,State of Emergency,123,1589,,1712,3/25 13:00,50,44.045876,-72.710686,2020-03-25 22:25 EDT
Delaware,119,15,0,0,0%,State of Emergency,115,36,,151,3/25 12:00,10,39.318523,-75.507141,2020-03-25 22:25 EDT
New Mexico,113,13,1,1,0.9%,State of Emergency,100,6742,,6842,3/24 00:00,35,34.840515,-106.24848200000001,2020-03-25 22:25 EDT
Hawaii,95,5,0,0,0%,State of Emergency,90,4357,,4447,3/24 18:00,15,21.094317999999998,-157.49833700000002,2020-03-25 22:25 EDT
Nebraska,71,0,0,0,0%,State of Emergency,61,1304,,1365,3/24 00:00,31,41.125370000000004,-98.26808199999999,2020-03-25 22:25 EDT
Montana,65,14,0,0,0%,State of Emergency,53,1948,,2001,3/25 10:00,30,46.921925,-110.454353,2020-03-25 22:25 EDT
Puerto Rico,51,12,2,0,3.9%,State of Emergency,51,317,70,438,3/25 07:00,72,18.24914,-66.62804,2020-03-25 22:25 EDT
North Dakota,45,9,0,0,0%,State of Emergency,39,1734,,1773,3/25 11:47,38,47.528912,-99.784012,2020-03-25 22:25 EDT
Wyoming,44,8,0,0,0%,State of Emergency,44,954,,998,3/25 12:45,56,42.755966,-107.30248999999999,2020-03-25 22:25 EDT
Alaska,43,0,1,0,2.3%,State of Emergency,42,1649,,1691,3/24 21:00,02,61.370716,-152.404419,2020-03-25 22:25 EDT
South Dakota,41,11,1,0,2.4%,State of Emergency,41,819,268,1128,3/25 13:00,46,44.299782,-99.438828,2020-03-25 22:25 EDT
West Virginia,39,0,0,0,0%,State of Emergency,39,759,6,804,3/24 00:00,54,38.491226,-80.954453,2020-03-25 22:25 EDT
Guam,37,5,1,0,2.7%,State of Emergency,37,233,,270,3/25 06:45,66,13.421129,144.73972,2020-03-25 22:25 EDT
US Virgin Islands,17,0,0,0,0%,State of Emergency,17,55,2,74,3/24 20:30,78,17.752625,-64.73541999999999,2020-03-25 22:25 EDT
