State Name,Confirmed,New,Death,New Death,Fatality Rate,Emergency,Test Positive,Test Negative,Test Pending,Total Test,Test Last Update,State FIPS,Latitude,Longitude,Last Update
Nevada,644,23,14,4,2.2%,State of Emergency,621,7901,,8522,3/27 22:00,32,38.313515,-117.055374,2020-03-28 22:01 EDT
Utah,603,123,2,0,0.3%,State of Emergency,602,10710,,11312,3/28 15:00,49,40.150032,-111.86243400000001,2020-03-28 22:01 EDT
Oregon,479,65,13,1,2.7%,State of Emergency,479,9693,,10172,3/27 12:30,41,44.572021,-122.07093799999998,2020-03-28 22:01 EDT
Minnesota,441,45,5,1,1.1%,State of Emergency,441,15688,,16129,3/28 00:00,27,45.694454,-93.900192,2020-03-28 22:01 EDT
Arkansas,409,24,5,2,1.2%,State of Emergency,404,2938,0,3342,3/28 00:00,05,34.969704,-92.37312299999999,2020-03-28 22:01 EDT
Kentucky,394,83,9,1,2.3%,State of Emergency,302,4821,,5123,3/27 17:00,21,37.66814,-84.670067,2020-03-28 22:01 EDT
Oklahoma,377,55,15,7,4%,State of Emergency,377,1180,,1557,3/27 08:00,40,35.565342,-96.928917,2020-03-28 22:01 EDT
District of Columbia,342,38,4,0,1.2%,State of Emergency,304,2211,1,2516,3/27 20:30,11,38.897438,-77.02681700000001,2020-03-28 22:01 EDT
Iowa,298,64,3,0,1%,State of Emergency,298,4375,,4673,3/28 00:00,19,42.011539,-93.210526,2020-03-28 22:01 EDT
Kansas,269,50,5,1,1.9%,State of Emergency,261,3671,,3932,3/27 09:00,20,38.5266,-96.726486,2020-03-28 22:01 EDT
Idaho,265,32,5,1,1.9%,State of Emergency,230,3342,,3572,3/27 19:00,16,44.240459,-114.47882800000001,2020-03-28 22:01 EDT
Rhode Island,239,36,2,2,0.8%,State of Emergency,203,2306,138,2647,3/27 00:00,44,41.680893,-71.51178,2020-03-28 22:01 EDT
New Hampshire,214,27,2,0,0.9%,State of Emergency,187,3656,296,4139,3/27 09:00,33,43.452492,-71.563896,2020-03-28 22:01 EDT
Delaware,214,49,5,3,2.3%,State of Emergency,214,36,,250,3/28 00:00,10,39.318523,-75.507141,2020-03-28 22:01 EDT
Vermont,211,27,12,2,5.7%,State of Emergency,211,2163,,2374,3/28 13:00,50,44.045876,-72.710686,2020-03-28 22:01 EDT
Maine,211,43,1,0,0.5%,State of Emergency,211,3394,,3605,3/28 10:30,23,44.693946999999994,-69.381927,2020-03-28 22:01 EDT
New Mexico,208,17,2,1,1%,State of Emergency,191,9196,,9387,3/27 00:00,35,34.840515,-106.24848200000001,2020-03-28 22:01 EDT
Hawaii,149,28,0,0,0%,State of Emergency,120,4357,3,4480,3/27 18:00,15,21.094317999999998,-157.49833700000002,2020-03-28 22:01 EDT
Montana,147,26,1,0,0.7%,State of Emergency,129,3256,,3385,3/28 12:30,30,46.921925,-110.454353,2020-03-28 22:01 EDT
West Virginia,113,17,0,0,0%,State of Emergency,96,2331,6,2433,3/27 00:00,54,38.491226,-80.954453,2020-03-28 22:01 EDT
Nebraska,108,18,2,0,1.9%,State of Emergency,96,1904,,2000,3/28 14:40,31,41.125370000000004,-98.26808199999999,2020-03-28 22:01 EDT
Alaska,102,17,2,1,2%,State of Emergency,85,2836,,2921,3/27 19:00,02,61.370716,-152.404419,2020-03-28 22:01 EDT
Puerto Rico,100,21,3,0,3%,State of Emergency,100,739,792,1631,3/28 07:00,72,18.24914,-66.62804,2020-03-28 22:01 EDT
North Dakota,94,26,1,0,1.1%,State of Emergency,83,2809,,2892,3/28 12:00,38,47.528912,-99.784012,2020-03-28 22:01 EDT
Wyoming,82,9,0,0,0%,State of Emergency,82,1475,,1557,3/28 00:00,56,42.755966,-107.30248999999999,2020-03-28 22:01 EDT
South Dakota,68,10,1,0,1.5%,State of Emergency,68,2592,0,2660,3/28 12:30,46,44.299782,-99.438828,2020-03-28 22:01 EDT
Guam,55,4,1,0,1.8%,State of Emergency,55,299,,354,3/28 03:00,66,13.421129,144.73972,2020-03-28 22:01 EDT
US Virgin Islands,22,3,0,0,0%,State of Emergency,22,106,55,183,3/28 12:00,78,17.752625,-64.73541999999999,2020-03-28 22:01 EDT
