County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Middlesex,Massachusetts,119,19,0,0%,42.48559407,-71.3917913,2020-03-19 23:11 EDT,25,017,56.81,2.094701637035733
Suffolk,Massachusetts,72,21,0,0%,42.33189157,-71.07537429,2020-03-19 23:11 EDT,25,025,50.68,1.420678768745067
Norfolk,Massachusetts,52,7,0,0%,42.119409999999995,-71.33083,2020-03-19 23:11 EDT,25,021,17.05,3.0498533724340176
Essex,Massachusetts,19,5,0,0%,42.632509999999996,-70.78113,2020-03-19 23:11 EDT,25,009,19.53,0.9728622631848438
Berkshire,Massachusetts,18,1,0,0%,42.51105,-73.19426,2020-03-19 23:11 EDT,25,003,5.89,3.0560271646859083
Worcester,Massachusetts,14,4,0,0%,42.26341,-71.80219,2020-03-19 23:11 EDT,25,027,28.28,0.49504950495049505
Bristol,Massachusetts,6,1,0,0%,41.79836956,-71.11428121,2020-03-19 23:11 EDT,25,005,15.52,0.3865979381443299
Barnstable,Massachusetts,5,3,0,0%,41.70194,-70.30442,2020-03-19 23:11 EDT,25,001,4.11,1.21654501216545
Plymouth,Massachusetts,5,0,0,0%,41.92808,-70.6568,2020-03-19 23:11 EDT,25,023,11.37,0.43975373790677225
Hampden,Massachusetts,3,1,0,0%,42.064613,-72.422,2020-03-19 23:11 EDT,25,013,15.13,0.1982815598149372
Franklin,Massachusetts,1,0,0,0%,42.58654867,-72.59777313,2020-03-19 23:11 EDT,25,011,1.51,0.6622516556291391
Hampshire,Massachusetts,1,1,0,0%,42.340271495000025,-72.66940388099994,2020-03-19 23:11 EDT,25,015,22.32,0.044802867383512544
Dallas,Texas,59,20,1,1.7%,32.778220000000005,-96.79512,2020-03-19 23:11 EDT,48,113,32.33,1.8249304051964121
Travis,Texas,41,18,0,0%,30.33462266,-97.78218981,2020-03-19 23:11 EDT,48,453,22.84,1.7950963222416814
Harris,Texas,35,6,1,2.9%,29.85762795,-95.39311138,2020-03-19 23:11 EDT,48,201,48.64,0.7195723684210527
Bexar,Texas,29,0,0,0%,29.44892069,-98.52000770000001,2020-03-19 23:11 EDT,48,029,42.26,0.686228111689541
Fort Bend,Texas,19,7,0,0%,29.52745252,-95.77065084,2020-03-19 23:11 EDT,48,157,5.12,3.7109375
Tarrant,Texas,19,11,1,5.3%,32.8173,-97.07655,2020-03-19 23:11 EDT,48,439,24.35,0.7802874743326488
Collin,Texas,18,5,1,5.6%,33.1968,-96.80393000000001,2020-03-19 23:11 EDT,48,085,4.39,4.100227790432802
Montgomery,Texas,9,2,0,0%,30.38862,-95.69633,2020-03-19 23:11 EDT,48,339,3.2,2.8125
Denton,Texas,9,4,0,0%,33.216590000000004,-97.13162,2020-03-19 23:11 EDT,48,121,11.48,0.7839721254355401
Williamson,Texas,8,4,0,0%,30.64806761,-97.60077209,2020-03-19 23:11 EDT,48,491,4.26,1.8779342723004695
McLennan,Texas,7,1,0,0%,31.55234029,-97.20180587,2020-03-19 23:11 EDT,48,309,8.43,0.830367734282325
El Paso,Texas,6,3,0,0%,31.759159999999998,-106.48749,2020-03-19 23:11 EDT,48,141,16.46,0.3645200486026731
Bell,Texas,6,1,0,0%,31.03765881,-97.47807382,2020-03-19 23:11 EDT,48,027,9.48,0.6329113924050632
Smith,Texas,5,0,0,0%,32.37505601,-95.26910259,2020-03-19 23:11 EDT,48,423,4.8,1.0416666666666667
Hays,Texas,5,0,0,0%,30.1227,-97.8722,2020-03-19 23:11 EDT,48,209,7.79,0.6418485237483954
Galveston,Texas,4,0,0,0%,29.29532,-94.80790999999999,2020-03-19 23:11 EDT,48,167,4.99,0.8016032064128256
Brazoria,Texas,4,0,0,0%,29.049709999999997,-95.56200000000001,2020-03-19 23:11 EDT,48,039,10.45,0.3827751196172249
Brazos,Texas,4,1,0,0%,30.66048584,-96.30207301,2020-03-19 23:11 EDT,48,041,14.25,0.2807017543859649
Matagorda,Texas,3,0,1,33.3%,28.691229999999997,-95.96755,2020-03-19 23:11 EDT,48,321,0.37,8.108108108108109
Lubbock,Texas,3,0,0,0%,33.61019304,-101.8204416,2020-03-19 23:11 EDT,48,303,11.73,0.2557544757033248
Potter,Texas,2,0,0,0%,35.40127385,-101.8939736,2020-03-19 23:11 EDT,48,375,6.89,0.29027576197387517
Gregg,Texas,1,0,0,0%,32.48062462,-94.81699103,2020-03-19 23:11 EDT,48,183,4.07,0.24570024570024568
Lavaca,Texas,1,0,0,0%,29.38432888,-96.93010975,2020-03-19 23:11 EDT,48,285,0.42,2.380952380952381
Bowie,Texas,1,0,0,0%,33.559,-97.8486,2020-03-19 23:11 EDT,48,037,6.2,0.16129032258064516
Webb,Texas,1,0,0,0%,27.7925,-99.4228,2020-03-19 23:11 EDT,48,479,3.59,0.2785515320334262
Rusk,Texas,1,0,0,0%,31.796,-95.1502,2020-03-19 23:11 EDT,48,401,6.21,0.1610305958132045
Ellis,Texas,1,0,0,0%,32.34839289,-96.79460418,2020-03-19 23:11 EDT,48,139,1.66,0.6024096385542169
Wichita,Texas,1,0,0,0%,33.98410156,-98.70169462,2020-03-19 23:11 EDT,48,485,12.56,0.07961783439490445
Johnson,Texas,1,0,0,0%,32.37899029,-97.36641179,2020-03-19 23:11 EDT,48,251,2.66,0.37593984962406013
Comal,Texas,1,0,0,0%,29.80818438,-98.2781952,2020-03-19 23:11 EDT,48,091,1.19,0.8403361344537815
Grimes,Texas,1,0,0,0%,30.54365581,-95.98530182,2020-03-19 23:11 EDT,48,185,2.91,0.3436426116838488
Fannin,Texas,1,0,0,0%,33.59309617,-96.10695931,2020-03-19 23:11 EDT,48,147,3.09,0.3236245954692557
Jefferson,Texas,1,0,0,0%,29.88366401,-94.16922753,2020-03-19 23:11 EDT,48,245,16.26,0.061500615006150054
DeWitt,Texas,1,0,0,0%,29.08205895,-97.3568176,2020-03-19 23:11 EDT,48,123,1.83,0.5464480874316939
Brown,Texas,1,0,0,0%,31.77427489,-98.99985028,2020-03-19 23:11 EDT,48,049,1.67,0.5988023952095809
Van Zandt,Texas,1,0,0,0%,32.56229951,-95.83587208,2020-03-19 23:11 EDT,48,467,0.57,1.7543859649122808
Crane,Texas,1,1,0,0%,31.428466490000066,-102.51556836199995,2020-03-19 23:11 EDT,48,103,0.09,11.11111111111111
Lamar,Texas,1,1,0,0%,33.66742105700007,-95.570870793,2020-03-19 23:11 EDT,48,277,0.68,1.4705882352941175
Midland,Texas,1,1,0,0%,31.869324986000038,-102.031452254,2020-03-19 23:11 EDT,48,329,1.6,0.625
Cameron,Texas,1,1,0,0%,26.13597462,-97.52423968,2020-03-19 23:11 EDT,48,061,3.38,0.2958579881656805
Fulton,Georgia,66,17,2,3%,33.79024066,-84.46711002,2020-03-19 23:11 EDT,13,121,34.25,1.927007299270073
Cobb,Georgia,37,9,1,2.7%,33.9414802,-84.57663741,2020-03-19 23:11 EDT,13,067,9.33,3.965702036441586
Bartow,Georgia,26,7,0,0%,34.23764397,-84.84072940000001,2020-03-19 23:11 EDT,13,015,0.98,26.53061224489796
DeKalb,Georgia,22,4,0,0%,33.77153731,-84.22646531,2020-03-19 23:11 EDT,13,089,11.52,1.9097222222222223
Dougherty,Georgia,21,14,4,19%,31.53332494,-84.21629439,2020-03-19 23:11 EDT,13,095,6.92,3.0346820809248554
Cherokee,Georgia,16,7,0,0%,34.24398966,-84.47624414,2020-03-19 23:11 EDT,13,057,1.73,9.248554913294798
Gwinnett,Georgia,12,5,0,0%,33.96118879,-84.0235873,2020-03-19 23:11 EDT,13,135,5.57,2.154398563734291
Fayette,Georgia,10,2,1,10%,33.413909100000005,-84.49427247,2020-03-19 23:11 EDT,13,113,0.46,21.73913043478261
Lowndes,Georgia,8,3,0,0%,30.83362831,-83.26769554,2020-03-19 23:11 EDT,13,185,5.99,1.335559265442404
Clarke,Georgia,8,3,0,0%,33.95110572,-83.36741217,2020-03-19 23:11 EDT,13,059,10.11,0.7912957467853611
Floyd,Georgia,6,0,1,16.7%,34.26324245,-85.21452762,2020-03-19 23:11 EDT,13,115,3.76,1.595744680851064
Clayton,Georgia,6,0,0,0%,33.54197299,-84.35769948,2020-03-19 23:11 EDT,13,063,4.7,1.276595744680851
Hall,Georgia,5,2,0,0%,34.32041152,-83.81043541,2020-03-19 23:11 EDT,13,139,2.76,1.8115942028985508
Lee,Georgia,3,1,0,0%,31.77959716,-84.14088023,2020-03-19 23:11 EDT,13,177,0.93,3.225806451612903
Gordon,Georgia,3,0,0,0%,34.50319646,-84.87587883,2020-03-19 23:11 EDT,13,129,0.65,4.615384615384615
Coweta,Georgia,3,0,0,0%,33.35360269,-84.76336691,2020-03-19 23:11 EDT,13,077,0.59,5.084745762711865
Henry,Georgia,3,1,0,0%,33.45301628,-84.15426282,2020-03-19 23:11 EDT,13,151,0.97,3.0927835051546393
Newton,Georgia,3,0,0,0%,33.55500659,-83.8502182,2020-03-19 23:11 EDT,13,217,1.63,1.8404907975460123
Forsyth,Georgia,3,1,0,0%,34.22493225,-84.13349923,2020-03-19 23:11 EDT,13,117,0.67,4.477611940298507
Paulding,Georgia,3,0,0,0%,33.92042456,-84.8672012,2020-03-19 23:11 EDT,13,223,0.47,6.382978723404256
Troup,Georgia,2,0,0,0%,33.03351893,-85.02826168,2020-03-19 23:11 EDT,13,285,2.52,0.7936507936507936
Richmond,Georgia,2,1,0,0%,33.35962968,-82.07361638,2020-03-19 23:11 EDT,13,245,11.89,0.16820857863751051
Early,Georgia,2,2,1,50%,31.32275588700003,-84.90368024199995,2020-03-19 23:11 EDT,13,099,0.13,15.384615384615383
Glynn,Georgia,2,2,0,0%,31.23258256600008,-81.54266737099994,2020-03-19 23:11 EDT,13,127,1.61,1.2422360248447204
Laurens,Georgia,2,2,0,0%,32.46368816900008,-82.92216464999996,2020-03-19 23:11 EDT,13,175,1.04,1.923076923076923
Polk,Georgia,1,0,0,0%,34.00168812,-85.18810974,2020-03-19 23:11 EDT,13,233,0.64,1.5625
Charlton,Georgia,1,0,0,0%,30.78171091,-82.13776476,2020-03-19 23:11 EDT,13,049,2.23,0.4484304932735426
Columbia,Georgia,1,0,0,0%,33.53724806,-82.26219609,2020-03-19 23:11 EDT,13,073,0.8,1.25
Houston,Georgia,1,0,0,0%,32.45894643,-83.66617499,2020-03-19 23:11 EDT,13,153,1.49,0.6711409395973155
Whitfield,Georgia,1,0,0,0%,34.80552576,-84.96721045,2020-03-19 23:11 EDT,13,313,1.06,0.9433962264150942
Barrow,Georgia,1,0,0,0%,33.99322516,-83.71272533,2020-03-19 23:11 EDT,13,013,0.31,3.2258064516129035
Bibb,Georgia,1,1,0,0%,32.80663591500007,-83.69775904499993,2020-03-19 23:11 EDT,13,021,6.13,0.1631321370309951
Peach,Georgia,1,1,0,0%,32.568811802000035,-83.82678716999997,2020-03-19 23:11 EDT,13,225,1.44,0.6944444444444444
Muscogee,Georgia,1,1,0,0%,32.50990010800007,-84.87686883799995,2020-03-19 23:11 EDT,13,215,6.33,0.1579778830963665
Denver,Colorado,43,0,0,0%,39.74001,-104.99202,2020-03-19 23:11 EDT,08,031,16.31,2.6364193746168
Eagle,Colorado,39,0,0,0%,39.65565,-106.82788000000001,2020-03-19 23:11 EDT,08,037,0.08,487.5
Jefferson,Colorado,25,0,0,0%,39.58643164,-105.25040220000001,2020-03-19 23:11 EDT,08,059,8.76,2.853881278538813
Arapahoe,Colorado,22,0,0,0%,39.64976719,-104.33920440000001,2020-03-19 23:11 EDT,08,005,4.3,5.116279069767442
Douglas,Colorado,11,0,0,0%,39.32966642,-104.9295706,2020-03-19 23:11 EDT,08,035,0.63,17.46031746031746
Pitkin,Colorado,11,0,0,0%,39.21712515,-106.9167355,2020-03-19 23:11 EDT,08,097,0.07,157.14285714285714
Gunnison,Colorado,11,0,0,0%,38.54526,-106.92692,2020-03-19 23:11 EDT,08,051,1.1,10.0
Boulder,Colorado,11,0,0,0%,40.01574,-105.27923999999999,2020-03-19 23:11 EDT,08,013,11.63,0.9458297506448838
Adams,Colorado,10,0,0,0%,39.87375914,-104.3366349,2020-03-19 23:11 EDT,08,001,4.46,2.242152466367713
Weld,Colorado,9,0,1,11.1%,40.55477273,-104.3924353,2020-03-19 23:11 EDT,08,123,4.95,1.8181818181818181
El Paso,Colorado,8,0,2,25%,38.83212691,-104.5255141,2020-03-19 23:11 EDT,08,041,20.3,0.3940886699507389
Summit,Colorado,5,0,0,0%,39.6341694,-106.1163607,2020-03-19 23:11 EDT,08,117,0.27,18.51851851851852
Larimer,Colorado,4,0,0,0%,40.66645245,-105.46093629999999,2020-03-19 23:11 EDT,08,069,9.37,0.42689434364994666
Pueblo,Colorado,2,1,0,0%,38.26375,-104.61251999999999,2020-03-19 23:11 EDT,08,101,4.51,0.4434589800443459
Routt,Colorado,2,0,0,0%,40.48499792,-106.9912189,2020-03-19 23:11 EDT,08,107,0.34,5.88235294117647
Garfield,Colorado,2,0,0,0%,39.59922654,-107.90400190000001,2020-03-19 23:11 EDT,08,045,0.88,2.272727272727273
Clear Creek,Colorado,2,0,0,0%,39.68905313,-105.6443322,2020-03-19 23:11 EDT,08,019,0.08,25.0
Mesa,Colorado,1,0,0,0%,39.16616,-108.13888999999999,2020-03-19 23:11 EDT,08,077,4.66,0.2145922746781116
Grand,Colorado,1,0,0,0%,40.10263738,-106.1182838,2020-03-19 23:11 EDT,08,049,0.22,4.545454545454546
Crowley,Colorado,1,1,1,100%,38.32668857400007,-103.78479847799996,2020-03-19 23:11 EDT,08,025,2.81,0.35587188612099646
Montgomery,Pennsylvania,55,13,0,0%,40.21089424,-75.36736378,2020-03-19 23:11 EDT,42,091,21.66,2.5392428439519854
Philadelphia,Pennsylvania,44,10,0,0%,39.952220000000004,-75.16218,2020-03-19 23:11 EDT,42,101,56.54,0.7782101167315175
Allegheny,Pennsylvania,18,6,0,0%,40.45082,-80.01615,2020-03-19 23:11 EDT,42,003,35.1,0.5128205128205128
Monroe,Pennsylvania,15,7,0,0%,41.05811592,-75.33939791,2020-03-19 23:11 EDT,42,089,4.51,3.3259423503325944
Delaware,Pennsylvania,14,0,0,0%,39.9167251,-75.39898556,2020-03-19 23:11 EDT,42,045,22.69,0.6170118995152049
Bucks,Pennsylvania,12,0,0,0%,40.33694044,-75.10679406,2020-03-19 23:11 EDT,42,017,8.04,1.492537313432836
Cumberland,Pennsylvania,11,1,0,0%,40.16367663,-77.26538073,2020-03-19 23:11 EDT,42,041,12.25,0.8979591836734694
Chester,Pennsylvania,10,1,0,0%,39.97320372,-75.74845154,2020-03-19 23:11 EDT,42,029,13.5,0.7407407407407407
Northampton,Pennsylvania,5,4,1,20%,40.6836,-75.49108000000003,2020-03-19 23:11 EDT,42,095,11.25,0.4444444444444444
Pike,Pennsylvania,3,1,0,0%,41.33202501,-75.03382353,2020-03-19 23:11 EDT,42,103,0.48,6.25
Washington,Pennsylvania,3,1,0,0%,40.16752,-80.24648,2020-03-19 23:11 EDT,42,125,5.49,0.5464480874316939
Beaver,Pennsylvania,2,0,0,0%,40.6964,-80.30196,2020-03-19 23:11 EDT,42,007,3.17,0.6309148264984227
York,Pennsylvania,2,0,0,0%,39.91993202,-76.72645287,2020-03-19 23:11 EDT,42,133,8.69,0.23014959723820486
Lancaster,Pennsylvania,2,1,0,0%,40.04236245,-76.24767325,2020-03-19 23:11 EDT,42,071,12.72,0.15723270440251572
Lackawanna,Pennsylvania,2,1,0,0%,41.43685633,-75.60917996,2020-03-19 23:11 EDT,42,069,7.5,0.26666666666666666
Westmoreland,Pennsylvania,2,2,0,0%,40.310772400000076,-79.46697991799994,2020-03-19 23:11 EDT,42,129,6.99,0.28612303290414876
Wayne,Pennsylvania,1,0,0,0%,41.64878798,-75.30324861,2020-03-19 23:11 EDT,42,127,3.73,0.2680965147453083
Lehigh,Pennsylvania,1,0,0,0%,40.61265671,-75.59232058,2020-03-19 23:11 EDT,42,077,9.14,0.10940919037199125
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-19 23:11 EDT,42,079,11.9,0.08403361344537814
Berks,Pennsylvania,1,0,0,0%,40.41633729,-75.92604542,2020-03-19 23:11 EDT,42,011,11.4,0.08771929824561403
Erie,Pennsylvania,1,0,0,0%,41.99166483,-80.03220618,2020-03-19 23:11 EDT,42,049,12.13,0.08244023083264633
Lebanon,Pennsylvania,1,1,0,0%,40.36719795400006,-76.45774632799998,2020-03-19 23:11 EDT,42,075,3.67,0.2724795640326976
Milwaukee,Wisconsin,62,15,0,0%,43.042,-87.90687,2020-03-19 23:11 EDT,55,079,22.85,2.713347921225383
Dane,Wisconsin,27,4,0,0%,43.2509,-89.51829000000002,2020-03-19 23:11 EDT,55,025,12.8,2.109375
Fond du Lac,Wisconsin,14,1,1,7.1%,43.77302,-88.44709,2020-03-19 23:11 EDT,55,039,3.54,3.9548022598870056
Waukesha,Wisconsin,12,7,0,0%,43.01458,-88.23548000000002,2020-03-19 23:11 EDT,55,133,5.52,2.173913043478261
Sheboygan,Wisconsin,6,2,0,0%,43.74978,-87.71343,2020-03-19 23:11 EDT,55,117,2.79,2.150537634408602
Winnebago,Wisconsin,5,0,0,0%,44.07516,-88.52521999999998,2020-03-19 23:11 EDT,55,139,7.62,0.6561679790026247
Kenosha,Wisconsin,4,0,0,0%,42.58808,-87.82326,2020-03-19 23:11 EDT,55,059,4.39,0.9111617312072894
La Crosse,Wisconsin,4,2,0,0%,43.812670000000004,-91.25206,2020-03-19 23:11 EDT,55,063,5.57,0.718132854578097
Columbia,Wisconsin,4,4,0,0%,43.466630000000066,-89.33374584699999,2020-03-19 23:11 EDT,55,021,1.41,2.8368794326241136
Racine,Wisconsin,3,2,0,0%,42.72564000000001,-87.78955,2020-03-19 23:11 EDT,55,101,5,0.6
Ozaukee,Wisconsin,3,2,1,33.3%,43.38406045,-87.95080924,2020-03-19 23:11 EDT,55,089,1.88,1.595744680851064
Washington,Wisconsin,2,0,0,0%,43.36846263,-88.23074627,2020-03-19 23:11 EDT,55,131,1.03,1.941747572815534
Brown,Wisconsin,2,0,0,0%,44.45262729,-88.00370915,2020-03-19 23:11 EDT,55,009,6.52,0.3067484662576687
Walworth,Wisconsin,2,1,0,0%,42.66860085,-88.54195408,2020-03-19 23:11 EDT,55,127,3.07,0.6514657980456027
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-19 23:11 EDT,55,093,2.78,0.3597122302158274
Wood,Wisconsin,1,0,0,0%,44.475229999999996,-90.16062,2020-03-19 23:11 EDT,55,141,0.78,1.282051282051282
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-19 23:11 EDT,55,087,2.97,0.33670033670033667
Calumet,Wisconsin,1,0,0,0%,44.08345086000003,-88.18359014799995,2020-03-19 23:11 EDT,55,015,0.16,6.25
Eau Claire,Wisconsin,1,1,0,0%,44.81658,-91.50076999999999,2020-03-19 23:11 EDT,55,035,4.6,0.2173913043478261
Bayfield,Wisconsin,1,1,0,0%,46.52358986800005,-91.20084099699993,2020-03-19 23:11 EDT,55,007,0.12,8.333333333333334
Sauk,Wisconsin,1,1,0,0%,43.426693129000064,-89.94833280099995,2020-03-19 23:11 EDT,55,111,0.7,1.4285714285714286
Dunn,Wisconsin,1,1,0,0%,44.94656917300006,-91.89636357799999,2020-03-19 23:11 EDT,55,033,3.26,0.3067484662576687
St. Croix,Wisconsin,1,1,0,0%,45.767184084000064,-92.14814144999997,2020-03-19 23:11 EDT,55,109,0.74,1.3513513513513513
Rock,Wisconsin,1,1,0,0%,42.67120760500006,-89.07156318399996,2020-03-19 23:11 EDT,55,105,2.69,0.3717472118959108
Fairfield,Connecticut,102,33,3,2.9%,41.16633,-73.22876,2020-03-19 23:11 EDT,09,001,19.6,5.204081632653061
New Haven,Connecticut,23,13,0,0%,41.308009999999996,-72.92432,2020-03-19 23:11 EDT,09,009,29.66,0.7754551584625758
Hartford,Connecticut,18,7,0,0%,41.76375,-72.67394,2020-03-19 23:11 EDT,09,003,26.01,0.6920415224913494
Litchfield,Connecticut,7,2,0,0%,41.74626,-73.18895,2020-03-19 23:11 EDT,09,005,2.47,2.8340080971659916
Tolland,Connecticut,4,3,0,0%,41.85504483,-72.33656749,2020-03-19 23:11 EDT,09,013,15.02,0.2663115845539281
Middlesex,Connecticut,3,2,0,0%,41.46306660000001,-72.53470405,2020-03-19 23:11 EDT,09,007,4.66,0.6437768240343348
Davidson,Tennessee,75,17,0,0%,36.16956079999999,-86.78475676,2020-03-19 23:11 EDT,47,037,26.43,2.837684449489217
Williamson,Tennessee,30,6,0,0%,35.89382673,-86.89863959,2020-03-19 23:11 EDT,47,187,1.15,26.086956521739133
Shelby,Tennessee,10,6,0,0%,31.956559999999996,-94.31826,2020-03-19 23:11 EDT,47,157,18.24,0.5482456140350878
Hamilton,Tennessee,5,2,0,0%,35.17932044,-85.16684143,2020-03-19 23:11 EDT,47,065,9.82,0.5091649694501018
Knox,Tennessee,2,0,0,0%,35.9956069,-83.93465204,2020-03-19 23:11 EDT,47,093,12.38,0.16155088852988692
Sumner,Tennessee,2,0,0,0%,36.46946208,-86.46033197,2020-03-19 23:11 EDT,47,165,1.25,1.6
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-19 23:11 EDT,47,163,2.63,0.3802281368821293
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-19 23:11 EDT,47,089,1.5,0.6666666666666666
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-19 23:11 EDT,47,149,5.1,0.19607843137254904
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-19 23:11 EDT,47,013,0.52,1.923076923076923
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-19 23:11 EDT,47,155,0.98,1.0204081632653061
Cheatham,Tennessee,1,0,0,0%,36.26137095,-87.08723567,2020-03-19 23:11 EDT,47,021,0.28,3.571428571428571
Robertson,Tennessee,1,0,0,0%,36.52542953,-86.87055295,2020-03-19 23:11 EDT,47,147,0.7,1.4285714285714286
Cumberland,Tennessee,1,1,0,0%,35.95038174600006,-84.99834053199999,2020-03-19 23:11 EDT,47,035,0.64,1.5625
Fayette,Tennessee,1,1,0,0%,35.19698469700006,-89.41432942200001,2020-03-19 23:11 EDT,47,047,0.42,2.380952380952381
Durham,North Carolina,35,8,0,0%,35.99542,-78.89644,2020-03-19 23:11 EDT,37,063,13.91,2.516175413371675
Mecklenburg,North Carolina,31,18,0,0%,35.24147789,-80.83080552,2020-03-19 23:11 EDT,37,119,17.48,1.7734553775743707
Wake,North Carolina,25,3,0,0%,35.79010846,-78.65039764,2020-03-19 23:11 EDT,37,183,21.8,1.146788990825688
Harnett,North Carolina,6,2,0,0%,35.34117,-78.78837,2020-03-19 23:11 EDT,37,085,3.39,1.7699115044247786
Forsyth,North Carolina,5,3,0,0%,36.13053703,-80.25630221,2020-03-19 23:11 EDT,37,067,10.8,0.4629629629629629
Chatham,North Carolina,3,0,0,0%,35.70262985,-79.25541576,2020-03-19 23:11 EDT,37,037,0.76,3.9473684210526314
Guilford,North Carolina,3,2,0,0%,36.07946818,-79.78897008,2020-03-19 23:11 EDT,37,081,19.21,0.15616866215512754
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-19 23:11 EDT,37,101,1.71,1.1695906432748537
Craven,North Carolina,2,1,0,0%,35.11728658,-77.08247035,2020-03-19 23:11 EDT,37,049,5.44,0.3676470588235294
Watauga,North Carolina,2,0,0,0%,36.23101355,-81.69645582,2020-03-19 23:11 EDT,37,189,5.9,0.3389830508474576
Wilson,North Carolina,2,1,0,0%,35.721959999999996,-77.91637,2020-03-19 23:11 EDT,37,195,1.51,1.3245033112582782
Iredell,North Carolina,2,0,0,0%,35.8311,-80.8987,2020-03-19 23:11 EDT,37,097,1.24,1.6129032258064517
Union,North Carolina,2,1,0,0%,34.98832565,-80.53074453,2020-03-19 23:11 EDT,37,179,2.66,0.7518796992481203
Moore,North Carolina,2,1,0,0%,35.3106825,-79.48131025,2020-03-19 23:11 EDT,37,125,0.79,2.531645569620253
Cumberland,North Carolina,2,2,0,0%,35.04862487900005,-78.82739224999995,2020-03-19 23:11 EDT,37,051,15.29,0.13080444735120994
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-19 23:11 EDT,37,025,1.36,0.7352941176470588
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-19 23:11 EDT,37,133,21.38,0.046772684752104776
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-19 23:11 EDT,37,191,2.31,0.4329004329004329
Brunswick,North Carolina,1,0,0,0%,34.07059384,-78.23749682,2020-03-19 23:11 EDT,37,019,0.84,1.1904761904761905
Sampson,North Carolina,1,0,0,0%,34.99160724,-78.37157696,2020-03-19 23:11 EDT,37,163,0.99,1.0101010101010102
Lincoln,North Carolina,1,0,0,0%,35.48576876,-81.23065125,2020-03-19 23:11 EDT,37,109,0.71,1.4084507042253522
Gaston,North Carolina,1,0,0,0%,35.29417636,-81.18015484,2020-03-19 23:11 EDT,37,071,3.41,0.29325513196480935
New Hanover,North Carolina,1,0,0,0%,34.23292157,-77.88477524,2020-03-19 23:11 EDT,37,129,8.51,0.11750881316098707
Buncombe,North Carolina,1,0,0,0%,35.61113256,-82.53009394,2020-03-19 23:11 EDT,37,021,7.68,0.13020833333333334
Hoke,North Carolina,1,0,0,0%,35.01729402,-79.23716267,2020-03-19 23:11 EDT,37,093,0.94,1.0638297872340425
Pitt,North Carolina,1,1,0,0%,35.59351086,-77.37466837,2020-03-19 23:11 EDT,37,147,6.71,0.14903129657228018
Rowan,North Carolina,1,1,0,0%,35.63958871900007,-80.52470939599993,2020-03-19 23:11 EDT,37,159,4.35,0.2298850574712644
Davidson,North Carolina,1,1,0,0%,35.79317657800004,-80.21270474399995,2020-03-19 23:11 EDT,37,057,1.61,0.6211180124223602
Pasquotank,North Carolina,1,1,0,0%,36.28883220500006,-76.27236840499995,2020-03-19 23:11 EDT,37,139,1.86,0.5376344086021505
Cuyahoga,Ohio,53,15,0,0%,41.42441485,-81.65858169,2020-03-19 23:11 EDT,39,035,29.96,1.7690253671562082
Franklin,Ohio,10,3,0,0%,39.96947128,-83.00933072,2020-03-19 23:11 EDT,39,049,30.78,0.3248862897985705
Butler,Ohio,8,0,0,0%,39.43863845,-84.57616769,2020-03-19 23:11 EDT,39,017,11.77,0.6796941376380629
Summit,Ohio,6,2,0,0%,41.12591572,-81.53218826,2020-03-19 23:11 EDT,39,153,10.35,0.5797101449275363
Lorain,Ohio,6,0,0,0%,41.4682,-82.17815,2020-03-19 23:11 EDT,39,093,8.62,0.6960556844547564
Stark,Ohio,5,2,0,0%,40.81390964,-81.3656565,2020-03-19 23:11 EDT,39,151,8.84,0.5656108597285068
Medina,Ohio,5,1,0,0%,41.14042,-81.86402,2020-03-19 23:11 EDT,39,103,1.2,4.166666666666667
Mahoning,Ohio,5,2,0,0%,41.01464431,-80.77623825,2020-03-19 23:11 EDT,39,099,9.14,0.5470459518599562
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-19 23:11 EDT,39,155,3.14,0.6369426751592356
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-19 23:11 EDT,39,013,3.83,0.5221932114882506
Lake,Ohio,2,0,0,0%,41.69640842,-81.23731889,2020-03-19 23:11 EDT,39,085,2.81,0.7117437722419929
Coshocton,Ohio,2,0,0,0%,40.301617799999995,-81.92001377,2020-03-19 23:11 EDT,39,031,0.43,4.651162790697675
