County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
New York,New York,15597,1478,192,192,1.2%,40.71455,-74.00714,2020-03-24 22:57 EDT,36,061,1632.480,9.554175242575713
Westchester,New York,3891,697,1,1,0.0%,41.16319759,-73.7560629,2020-03-24 22:57 EDT,36,119,968.815,4.0162466518375535
Nassau,New York,2869,427,9,9,0.3%,40.74165225,-73.58899619,2020-03-24 22:57 EDT,36,059,1356.564,2.114902061384498
Suffolk,New York,1880,422,17,17,0.9%,40.87732808,-72.85898036,2020-03-24 22:57 EDT,36,103,1487.901,1.2635249253814602
Rockland,New York,671,79,5,5,0.7%,41.152374,-74.02401032,2020-03-24 22:57 EDT,36,087,323.686,2.072996669611908
Orange,New York,498,109,0,0,0.0%,41.40206825,-74.30559567,2020-03-24 22:57 EDT,36,071,378.227,1.3166696190383025
Albany,New York,146,19,0,0,0.0%,42.65155,-73.75520999999998,2020-03-24 22:57 EDT,36,001,307.426,0.4749110355012263
Dutchess,New York,124,24,1,1,0.8%,41.76477515,-73.74281684,2020-03-24 22:57 EDT,36,027,293.894,0.42192082859806596
Erie,New York,114,13,0,0,0.0%,42.76382119,-78.73224973,2020-03-24 22:57 EDT,36,029,919.866,0.12393109431156275
Monroe,New York,106,25,3,3,2.8%,43.14604282,-77.69674911,2020-03-24 22:57 EDT,36,055,744.248,0.14242564306521482
Putnam,New York,82,37,0,0,0.0%,41.42653455,-73.7494999,2020-03-24 22:57 EDT,36,079,99.070,0.8276975875643485
Onondaga,New York,60,7,1,1,1.7%,43.004870000000004,-76.1836,2020-03-24 22:57 EDT,36,067,464.242,0.12924293795046551
Saratoga,New York,53,0,0,0,0.0%,43.06974,-73.63661,2020-03-24 22:57 EDT,36,091,227.377,0.23309305690549176
Schenectady,New York,44,0,0,0,0.0%,42.81238,-73.94122,2020-03-24 22:57 EDT,36,093,154.883,0.28408540640354335
Ulster,New York,35,0,0,0,0.0%,41.95986,-73.99033,2020-03-24 22:57 EDT,36,111,179.303,0.195200303397043
Rensselaer,New York,33,0,0,0,0.0%,42.71086263,-73.5097379,2020-03-24 22:57 EDT,36,083,159.431,0.2069860942978467
Sullivan,New York,23,0,0,0,0.0%,41.71631354,-74.76811083,2020-03-24 22:57 EDT,36,105,75.211,0.30580633152065523
Columbia,New York,18,1,0,0,0.0%,42.250010778000046,-73.63186134099993,2020-03-24 22:57 EDT,36,021,60.919,0.2954743183571628
Tompkins,New York,16,1,0,0,0.0%,42.44933495,-76.47064359,2020-03-24 22:57 EDT,36,109,102.962,0.1553971368077543
Oneida,New York,10,0,0,0,0.0%,43.24306498,-75.42583597,2020-03-24 22:57 EDT,36,065,230.782,0.04333093568822525
Niagara,New York,10,0,0,0,0.0%,43.19998147,-78.74522262,2020-03-24 22:57 EDT,36,063,211.704,0.047235763140989304
Broome,New York,9,2,1,1,11.1%,42.16021802,-75.81964586,2020-03-24 22:57 EDT,36,007,194.402,0.04629582000185183
Steuben,New York,8,3,0,0,0.0%,42.26782685000006,-77.38382595599995,2020-03-24 22:57 EDT,36,101,96.927,0.08253634178299132
Ontario,New York,6,0,0,0,0.0%,42.85288942,-77.29981098,2020-03-24 22:57 EDT,36,069,109.472,0.05480853551593101
Clinton,New York,6,0,0,0,0.0%,44.7904,-73.6006,2020-03-24 22:57 EDT,36,019,80.794,0.0742629403173503
Wayne,New York,6,0,0,0,0.0%,42.474131,-77.09816,2020-03-24 22:57 EDT,36,117,90.856,0.06603856652284934
Herkimer,New York,4,0,0,0,0.0%,43.0259,-74.98433,2020-03-24 22:57 EDT,36,043,62.505,0.06399488040956723
Greene,New York,4,0,0,0,0.0%,42.27654571,-74.12261588,2020-03-24 22:57 EDT,36,039,47.617,0.08400361215532268
Wyoming,New York,4,0,1,1,25.0%,42.70242659,-78.22443261,2020-03-24 22:57 EDT,36,121,40.565,0.09860717367188464
Madison,New York,4,0,1,1,25.0%,42.91290749400008,-75.66978904199993,2020-03-24 22:57 EDT,36,053,71.359,0.05605459717765104
Delaware,New York,3,0,0,0,0.0%,42.19804334,-74.96635196,2020-03-24 22:57 EDT,36,025,45.502,0.06593116786075338
Montgomery,New York,3,0,0,0,0.0%,42.90229179999999,-74.43960085,2020-03-24 22:57 EDT,36,057,49.426,0.06069679925545259
Essex,New York,3,0,0,0,0.0%,44.10755697,-73.79125847,2020-03-24 22:57 EDT,36,031,37.751,0.0794680935604355
Washington,New York,3,0,0,0,0.0%,43.31227113,-73.43096234,2020-03-24 22:57 EDT,36,115,61.828,0.048521705376204954
Chenango,New York,3,0,0,0,0.0%,42.49349443,-75.61153709999998,2020-03-24 22:57 EDT,36,017,48.348,0.06205013651030032
Livingston,New York,3,0,0,0,0.0%,42.728083535000046,-77.77543855499994,2020-03-24 22:57 EDT,36,051,63.907,0.0469432143583645
Chemung,New York,3,1,0,0,0.0%,42.14118809700005,-76.76001059999999,2020-03-24 22:57 EDT,36,015,85.740,0.03498950314905529
Allegany,New York,2,0,0,0,0.0%,42.25739788,-78.02755444,2020-03-24 22:57 EDT,36,003,47.025,0.04253056884635832
Warren,New York,2,0,0,0,0.0%,43.5592099,-73.85881158,2020-03-24 22:57 EDT,36,113,64.480,0.031017369727047144
Hamilton,New York,2,0,0,0,0.0%,43.66130373,-74.49733573,2020-03-24 22:57 EDT,36,041,4.575,0.4371584699453552
Jefferson,New York,2,0,0,0,0.0%,44.04103424200007,-75.91225528599996,2020-03-24 22:57 EDT,36,045,114.448,0.017475185236963512
Cortland,New York,2,0,0,0,0.0%,42.59500111400007,-76.07023742999995,2020-03-24 22:57 EDT,36,023,48.123,0.04156016873428506
Oswego,New York,2,0,0,0,0.0%,43.43652570300003,-76.14924402799994,2020-03-24 22:57 EDT,36,075,119.104,0.016792047286405157
Cayuga,New York,2,0,0,0,0.0%,42.92145203500007,-76.54917488999995,2020-03-24 22:57 EDT,36,011,77.868,0.02568449170390918
Chautauqua,New York,2,2,0,0,0.0%,42.22826273500005,-79.36643298299998,2020-03-24 22:57 EDT,36,013,129.656,0.015425433454680075
Tioga,New York,1,0,0,0,0.0%,42.06057,-76.34519,2020-03-24 22:57 EDT,36,107,49.045,0.020389438270975634
Genesee,New York,1,0,0,0,0.0%,43.00094016,-78.1936949,2020-03-24 22:57 EDT,36,037,58.112,0.017208149779735685
Schoharie,New York,1,0,0,0,0.0%,42.58820746,-74.44213588,2020-03-24 22:57 EDT,36,095,31.364,0.03188368830506313
Fulton,New York,1,0,0,0,0.0%,43.11240266400007,-74.43516276799994,2020-03-24 22:57 EDT,36,035,53.743,0.018607074409690564
