State Name,Confirmed,New,Death,New Death,Fatality Rate,Emergency,Test Positive,Test Negative,Test Pending,Total Test,Test Last Update,State FIPS,Latitude,Longitude,Last Update
Maryland,4371,326,103,12,2.4%,State of Emergency,4371,27256,,31627,4/07 10:00,24,39.063946,-76.80210100000001,2020-04-07 22:42 EDT
Tennessee,4139,337,72,7,1.7%,State of Emergency,4138,48736,,52874,4/07 15:00,47,35.747845,-86.69234499999999,2020-04-07 22:42 EDT
Virginia,3335,457,66,0,2%,State of Emergency,3333,25312,,28645,4/06 17:00,51,37.769337,-78.16996800000001,2020-04-07 22:42 EDT
North Carolina,3304,249,55,5,1.7%,State of Emergency,3221,37861,,41082,4/07 10:15,37,35.630066,-79.80641899999999,2020-04-07 22:42 EDT
Missouri,3130,263,77,12,2.5%,State of Emergency,3037,28932,,31969,4/07 15:00,29,38.456084999999995,-92.288368,2020-04-07 22:42 EDT
Wisconsin,2578,69,92,7,3.6%,State of Emergency,2578,28512,,31090,4/07 16:00,55,44.268543,-89.616508,2020-04-07 22:42 EDT
Arizona,2575,119,73,8,2.8%,State of Emergency,2575,30800,,33375,4/07 00:00,04,33.729759,-111.431221,2020-04-07 22:42 EDT
US Military,2449,103,0,0,0%,State of Emergency,,,,,,,,,2020-04-07 22:42 EDT
South Carolina,2417,187,51,3,2.1%,State of Emergency,2417,21263,,23680,4/07 16:02,45,33.856891999999995,-80.94500699999999,2020-04-07 22:42 EDT
Alabama,2197,194,64,11,2.9%,State of Emergency,2119,12797,,14916,4/07 00:00,01,32.806671,-86.79113000000001,2020-04-07 22:42 EDT
Nevada,2131,161,72,14,3.4%,State of Emergency,2087,16552,,18639,4/07 10:00,32,38.313515,-117.055374,2020-04-07 22:42 EDT
Mississippi,1915,178,60,9,3.1%,State of Emergency,1915,18632,,20547,4/07 19:00,28,32.741646,-89.678696,2020-04-07 22:42 EDT
Utah,1739,59,13,0,0.7%,State of Emergency,1738,32909,,34647,4/07 15:00,49,40.150032,-111.86243400000001,2020-04-07 22:42 EDT
Oklahoma,1474,146,67,16,4.5%,State of Emergency,1472,11821,,13293,4/07 08:00,40,35.565342,-96.928917,2020-04-07 22:42 EDT
Rhode Island,1229,146,30,3,2.4%,State of Emergency,1229,7399,,8628,4/07 00:00,44,41.680893,-71.51178,2020-04-07 22:42 EDT
District of Columbia,1211,114,22,0,1.8%,State of Emergency,1211,6612,,7823,4/06 00:00,11,38.897438,-77.02681700000001,2020-04-07 22:42 EDT
Idaho,1210,41,15,2,1.2%,State of Emergency,1170,10076,,11246,4/06 19:00,16,44.240459,-114.47882800000001,2020-04-07 22:42 EDT
Oregon,1181,49,33,4,2.8%,State of Emergency,1132,20669,,21801,4/06 11:00,41,44.572021,-122.07093799999998,2020-04-07 22:42 EDT
Kentucky,1149,121,65,5,5.7%,State of Emergency,1008,18947,,19955,4/06 17:00,21,37.66814,-84.670067,2020-04-07 22:42 EDT
Minnesota,1069,83,34,4,3.2%,State of Emergency,1069,28191,,29260,4/06 17:00,27,45.694454,-93.900192,2020-04-07 22:42 EDT
Iowa,1048,103,26,1,2.5%,State of Emergency,1048,11670,,12718,4/07 00:00,19,42.011539,-93.210526,2020-04-07 22:42 EDT
Arkansas,997,70,18,2,1.8%,State of Emergency,946,12692,,13638,4/07 14:41,05,34.969704,-92.37312299999999,2020-04-07 22:42 EDT
Delaware,928,145,16,1,1.7%,State of Emergency,928,7628,,8556,4/07 16:30,10,39.318523,-75.507141,2020-04-07 22:42 EDT
Kansas,912,63,29,4,3.2%,State of Emergency,900,8614,,9514,4/07 12:00,20,38.5266,-96.726486,2020-04-07 22:42 EDT
New Mexico,794,108,13,1,1.6%,State of Emergency,686,21139,,21825,4/06 00:00,35,34.840515,-106.24848200000001,2020-04-07 22:42 EDT
New Hampshire,747,32,13,4,1.7%,State of Emergency,715,8019,49,8783,4/06 09:00,33,43.452492,-71.563896,2020-04-07 22:42 EDT
Vermont,575,32,23,0,4%,State of Emergency,575,6554,,7129,4/06 23:59,50,44.045876,-72.710686,2020-04-07 22:42 EDT
Puerto Rico,573,60,23,2,4%,State of Emergency,573,3966,968,5507,4/07 07:00,72,18.24914,-66.62804,2020-04-07 22:42 EDT
Maine,519,20,12,2,2.3%,State of Emergency,519,6088,,6607,4/07 11:45,23,44.693946999999994,-69.381927,2020-04-07 22:42 EDT
Nebraska,478,61,10,1,2.1%,State of Emergency,447,6811,,7258,4/07 14:38,31,41.125370000000004,-98.26808199999999,2020-04-07 22:42 EDT
West Virginia,412,67,4,0,1%,State of Emergency,412,11647,,12059,4/07 10:00,54,38.491226,-80.954453,2020-04-07 22:42 EDT
Hawaii,410,23,5,0,1.2%,State of Emergency,387,13155,,13542,4/06 18:00,15,21.094317999999998,-157.49833700000002,2020-04-07 22:42 EDT
Navajo Nation,384,0,15,0,3.9%,State of Emergency,,,,,,,,,2020-04-07 22:42 EDT
South Dakota,320,32,6,2,1.9%,State of Emergency,320,5948,2,6270,4/06 18:00,46,44.299782,-99.438828,2020-04-07 22:42 EDT
Montana,319,0,6,0,1.9%,State of Emergency,319,6666,,6985,4/07 13:28,30,46.921925,-110.454353,2020-04-07 22:42 EDT
North Dakota,237,12,4,1,1.7%,State of Emergency,237,7466,,7703,4/07 13:00,38,47.528912,-99.784012,2020-04-07 22:42 EDT
Wyoming,221,9,0,0,0%,State of Emergency,216,3789,,4005,4/07 10:57,56,42.755966,-107.30248999999999,2020-04-07 22:42 EDT
Alaska,213,22,6,0,2.8%,State of Emergency,213,6700,,6913,4/07 15:15,02,61.370716,-152.404419,2020-04-07 22:42 EDT
Guam,121,8,4,0,3.3%,State of Emergency,121,529,,650,4/07 07:00,66,13.421129,144.73972,2020-04-07 22:42 EDT
US Virgin Islands,43,0,1,0,2.3%,State of Emergency,43,222,20,285,4/06 21:50,78,17.752625,-64.73541999999999,2020-04-07 22:42 EDT
Northern Mariana Islands,8,0,2,1,25%,State of Emergency,8,15,,23,4/07 05:39,,,,2020-04-07 22:42 EDT
