County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Gloucester,New Jersey,169,20,2,2,1.2%,39.71720107,-75.14164366,2020-04-02 22:55 EDT,34,015,290.852,0.5810515313630299
Hunterdon,New Jersey,130,13,0,0,0.0%,40.56725317,-74.91217921,2020-04-02 22:55 EDT,34,019,125.051,1.0395758530519548
Warren,New Jersey,116,20,3,3,2.6%,40.85732358,-74.997063,2020-04-02 22:55 EDT,34,041,106.293,1.0913230410281016
Atlantic,New Jersey,50,10,1,1,2.0%,39.4806564,-74.67264306,2020-04-02 22:55 EDT,34,001,268.539,0.1861926945434369
Cape May,New Jersey,34,12,0,0,0.0%,38.93547,-74.92137,2020-04-02 22:55 EDT,34,009,93.705,0.362840830265194
Cumberland,New Jersey,31,4,1,1,3.2%,39.37311491,-75.11061925,2020-04-02 22:55 EDT,34,011,153.400,0.20208604954367665
Salem,New Jersey,20,1,1,1,5.0%,39.57661332,-75.35810746,2020-04-02 22:55 EDT,34,033,63.336,0.31577617784514334
Los Angeles,California,4045,527,78,78,1.9%,34.053490000000004,-118.24532,2020-04-02 22:55 EDT,06,037,10098.052,0.4005723084016601
Santa Clara,California,1019,63,36,36,3.5%,37.35579,-121.95508999999998,2020-04-02 22:55 EDT,06,085,1922.200,0.5301217355113932
San Diego,California,966,117,16,16,1.7%,32.71568,-117.16171,2020-04-02 22:55 EDT,06,073,3302.833,0.29247618635274625
Orange,California,656,50,13,13,2.0%,33.78787,-117.85071,2020-04-02 22:55 EDT,06,059,3164.182,0.2073205649991056
Riverside,California,493,64,14,14,2.8%,33.98171,-117.37404,2020-04-02 22:55 EDT,06,065,2383.286,0.20685725506716357
San Mateo,California,453,0,10,10,2.2%,37.54704,-122.31485,2020-04-02 22:55 EDT,06,081,765.935,0.591433998968581
San Francisco,California,450,16,7,7,1.6%,37.77712,-122.41964,2020-04-02 22:55 EDT,06,075,870.044,0.5172152212991526
Alameda,California,359,0,8,8,2.2%,37.76683,-122.2453,2020-04-02 22:55 EDT,06,001,1643.700,0.2184096854657176
Sacramento,California,341,27,9,9,2.6%,38.57944000000001,-121.49085,2020-04-02 22:55 EDT,06,067,1510.023,0.22582437486051538
San Bernardino,California,304,50,8,8,2.6%,34.10524,-117.29412,2020-04-02 22:55 EDT,06,071,2135.413,0.14236122005438762
